XVI	114530	114930	-0.9454315379211046	1.793651254576056e-05	XVI	114561	114573	-	promoter	16R-54	12
XVI	114530	114930	-0.9454315379211046	1.793651254576056e-05	XVI	114627	114629	-	promoter	16R-54	2
XVI	114530	114930	-0.9454315379211046	1.793651254576056e-05	XVI	114913	114930	-	promoter	16R-54	17
XIII	434231	434631	-0.9420281615690074	0.00015240110706408265	XIII	434570	434585	+	promoter	YMR083W	15
XIII	434231	434631	-0.9420281615690074	0.00015240110706408265	XIII	434270	434318	-	promoter	13R-196	48
XI	68729	69129	-0.941395080137058	0.00012763558378744148	.	-1	-1	.	.	.	0
XVI	214578	214978	-0.9402427261813756	5.120647227666263e-05	XVI	214744	214758	-	promoter	YPL177C	14
IV	599894	600294	-0.9401262592962814	0.00012763558378744148	.	-1	-1	.	.	.	0
XV	170206	170606	-0.937007282292412	0.00029457402590288496	XV	170476	170518	-	promoter	15R-101	42
XV	170206	170606	-0.937007282292412	0.00029457402590288496	XV	170353	170426	-	promoter	15R-101	73
XV	170206	170606	-0.937007282292412	0.00029457402590288496	XV	170510	170519	+	promoter	YOL081W	9
XV	170206	170606	-0.937007282292412	0.00029457402590288496	XV	170286	170337	+	promoter	YOL081W	51
XIII	540328	540728	-0.9354808323140114	5.120647227666263e-05	XIII	540623	540632	-	promoter	YMR135C	9
XIII	540328	540728	-0.9354808323140114	5.120647227666263e-05	XIII	540284	540350	-	promoter	YMR135C	22
VII	609805	610205	-0.9300763443666517	7.089062644273605e-06	VII	610050	610074	+	promoter	YGR060W	24
II	466238	466638	-0.9286767367438284	7.803639271725397e-06	II	466262	466397	-	promoter	YBR112C	135
VII	809718	810118	-0.9130855561478072	7.513573364667571e-05	VII	809931	810066	+	promoter	YGR161W-C	135
VI	224894	225294	-0.9130072042234844	6.919039991146818e-05	VI	225135	225139	-	promoter	YFR033C	4
VI	224894	225294	-0.9130072042234844	6.919039991146818e-05	VI	224546	224941	-	promoter	YFR033C	47
X	521641	522041	-0.9092865758397648	1.0072594721659536e-05	X	521962	522098	+	promoter	YJR046W	79
X	521641	522041	-0.9092865758397648	1.0072594721659536e-05	X	521690	521722	+	promoter	YJR046W	32
X	521641	522041	-0.9092865758397648	1.0072594721659536e-05	X	521890	521932	-	promoter	YJR045C	42
X	521641	522041	-0.9092865758397648	1.0072594721659536e-05	X	520716	521783	-	promoter	YJR045C	142
XII	658214	658614	-0.9084529243504496	5.909872868203373e-06	XII	658448	658969	+	promoter	YLR257W	166
XII	658214	658614	-0.9084529243504496	5.909872868203373e-06	XII	658189	658264	+	promoter	YLR257W	50
XII	658214	658614	-0.9084529243504496	5.909872868203373e-06	XII	658184	658278	-	promoter	CUT743	64
IV	591842	592242	-0.9041640839244748	0.0003112408054463831	IV	592111	592635	+	promoter	YDR073W	131
IV	591842	592242	-0.9041640839244748	0.0003112408054463831	IV	591904	591914	+	promoter	YDR073W	10
IV	591842	592242	-0.9041640839244748	0.0003112408054463831	IV	592032	592042	-	promoter	YDR072C	10
VII	905363	905763	-0.8976176678112405	2.404563471810528e-05	VII	905270	905449	-	promoter	YGR202C	86
VII	905363	905763	-0.8976176678112405	2.404563471810528e-05	VII	905473	905488	+	promoter	YGR204W	15
VII	905363	905763	-0.8976176678112405	2.404563471810528e-05	VII	905611	905780	-	promoter	YGR202C	152
V	441996	442396	-0.8950794019709583	5.63131753020658e-05	V	441972	442276	+	promoter	SCR1	280
XV	836628	837028	-0.8908879331149193	0.00035065806897537847	XV	836874	836900	-	promoter	YOR273C	26
XV	836628	837028	-0.8908879331149193	0.00035065806897537847	XV	836994	837065	-	promoter	YOR273C	34
XV	836628	837028	-0.8908879331149193	0.00035065806897537847	XV	837009	837096	+	promoter	YOR274W	19
XV	836628	837028	-0.8908879331149193	0.00035065806897537847	XV	836620	836705	-	promoter	YOR273C	77
XV	836628	837028	-0.8908879331149193	0.00035065806897537847	XV	836944	836961	+	promoter	YOR274W	17
II	381281	381681	-0.8873119108766584	0.0005147528032539639	II	381464	381565	+	promoter	YBR072W	101
II	381281	381681	-0.8873119108766584	0.0005147528032539639	II	381353	381357	+	promoter	YBR072W	4
VII	733129	733529	-0.8845927847103141	0.000233000196724818	VII	733171	733265	-	promoter	YGR121C	94
VII	733129	733529	-0.8845927847103141	0.000233000196724818	VII	733391	733416	-	promoter	YGR121C	25
VII	733129	733529	-0.8845927847103141	0.000233000196724818	VII	733209	733266	+	promoter	YGR121W-A	57
XVI	431751	432151	-0.8819132543624808	0.00023146830729917704	XVI	431461	431877	-	promoter	SUT814	126
XVI	431751	432151	-0.8819132543624808	0.00023146830729917704	XVI	431739	431816	+	promoter	YPL062W	65
IV	1468804	1469204	-0.8806418466773083	0.00011704486483066489	IV	1469152	1469159	+	promoter	YDR510W	7
II	341547	341947	-0.8799327506024526	2.43188066954037e-06	.	-1	-1	.	.	.	0
VII	987250	987650	-0.8790117893440508	0.00012126963257335804	.	-1	-1	.	.	.	0
XIII	653234	653634	-0.8744172762450078	0.00013393297189758375	XIII	653194	653279	+	promoter	YMR195W	45
XIII	653234	653634	-0.8744172762450078	0.00013393297189758375	XIII	653347	653384	+	promoter	YMR195W	37
XIII	653234	653634	-0.8744172762450078	0.00013393297189758375	XIII	653060	653266	-	promoter	YMR194C-A	32
XIII	653234	653634	-0.8744172762450078	0.00013393297189758375	XIII	653429	653490	-	promoter	YMR194C-A	61
VIII	236047	236447	-0.8727006576196307	2.300672625930535e-05	VIII	236011	236092	-	promoter	YHR069C-A	45
VII	397902	398302	-0.8717964679340446	0.00020759005462449547	VII	398140	398223	+	promoter	YGL055W	83
VII	397902	398302	-0.8717964679340446	0.00020759005462449547	VII	398262	398492	+	promoter	YGL055W	40
XIV	440847	441247	-0.8699237476700798	0.0005168852342690606	XIV	440680	441042	+	promoter	YNL097W-A	195
XIV	440847	441247	-0.8699237476700798	0.0005168852342690606	XIV	441109	441402	+	promoter	YNL097W-A	138
XIV	440847	441247	-0.8699237476700798	0.0005168852342690606	XIV	440308	440917	-	promoter	YNL098C	70
XIV	440847	441247	-0.8699237476700798	0.0005168852342690606	XIV	440997	441022	-	promoter	YNL097C-B	25
XIV	440847	441247	-0.8699237476700798	0.0005168852342690606	XIV	441188	441236	-	promoter	YNL097C-B	48
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379549	379572	+	promoter	YHR140W	14
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379873	379929	-	promoter	YHR139C	56
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379296	379573	-	promoter	YHR139C	15
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379731	380216	+	promoter	YHR140W	227
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379662	379666	-	promoter	YHR139C	4
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379725	379749	-	promoter	YHR139C	24
XI	231236	231636	-0.8631913712696465	0.00033205037495427777	XI	231303	231356	+	promoter	YKL109W	53
VII	766138	766538	-0.8630013755955573	0.00010871887443872482	.	-1	-1	.	.	.	0
II	165036	165436	-0.8626064207662415	0.0002839324399004891	II	165327	165347	-	promoter	YBL029C-A	20
IV	976433	976833	-0.8624805941813536	0.00021268629119658411	.	-1	-1	.	.	.	0
XVI	257000	257400	-0.8573142769098936	3.91176847535017e-06	XVI	257254	257267	-	promoter	YPL156C	13
XVI	257000	257400	-0.8573142769098936	3.91176847535017e-06	XVI	256910	257054	-	promoter	YPL156C	54
XIII	282922	283322	-0.8565443423070938	0.00010636990633948588	XIII	283164	283174	+	promoter	YMR009W	10
XIII	282922	283322	-0.8565443423070938	0.00010636990633948588	XIII	283092	283156	-	promoter	YMR008C	64
XIII	282922	283322	-0.8565443423070938	0.00010636990633948588	XIII	283220	283325	+	promoter	YMR009W	102
XIII	282922	283322	-0.8565443423070938	0.00010636990633948588	XIII	283010	283067	+	promoter	13F-126	57
XIII	282922	283322	-0.8565443423070938	0.00010636990633948588	XIII	282898	282931	-	promoter	YMR008C	9
II	651281	651681	-0.853719723323594	1.0	II	651284	651730	+	promoter	YBR214W	397
XI	92325	92725	-0.8513352770504314	0.0005063465154898245	XI	92345	92357	-	promoter	YKL187C	12
XI	92325	92725	-0.8513352770504314	0.0005063465154898245	XI	92152	92405	+	promoter	11F-36	80
XI	92325	92725	-0.8513352770504314	0.0005063465154898245	XI	92544	92741	-	promoter	11R-39	181
XV	882071	882471	-0.8500213086227661	3.2006992230438646e-05	XV	882435	882441	-	promoter	SUT793	6
XV	882071	882471	-0.8500213086227661	3.2006992230438646e-05	XV	882410	882413	+	promoter	YOR302W	3
XII	424027	424427	-0.8476997485935276	0.00012763558378744148	.	-1	-1	.	.	.	0
XI	630387	630787	-0.8433767313618481	3.621681351013537e-05	XI	630471	630476	+	promoter	YKR097W	5
XI	630387	630787	-0.8433767313618481	3.621681351013537e-05	XI	630733	631051	+	promoter	YKR097W	54
XIII	306437	306837	-0.8426672913539087	0.0007726760065368049	.	-1	-1	.	.	.	0
X	606721	607121	-0.8395441600756104	0.0013178278171517	.	-1	-1	.	.	.	0
V	194682	195082	-0.834305749702097	0.0001457407518269774	V	194834	194885	+	promoter	YER020W	51
V	194682	195082	-0.834305749702097	0.0001457407518269774	V	194920	195708	+	promoter	YER020W	162
V	194682	195082	-0.834305749702097	0.0001457407518269774	V	194728	194962	-	promoter	YER019C-A	234
V	194682	195082	-0.834305749702097	0.0001457407518269774	V	195019	195085	-	promoter	YER019C-A	63
VII	190768	191168	-0.827889846669482	0.0006589171426455863	VII	191063	191722	+	promoter	YGL166W	105
VII	190768	191168	-0.827889846669482	0.0006589171426455863	VII	190516	190924	-	promoter	YGL167C	156
VII	190768	191168	-0.827889846669482	0.0006589171426455863	VII	190962	190964	+	promoter	YGL166W	2
IX	177453	177853	-0.8224517608557229	0.00010080288730387004	IX	177507	177546	-	promoter	YIL101C	39
IX	177453	177853	-0.8224517608557229	0.00010080288730387004	IX	177508	177719	+	promoter	YIL099W	211
IX	177453	177853	-0.8224517608557229	0.00010080288730387004	IX	177823	177846	+	promoter	YIL099W	23
IX	177453	177853	-0.8224517608557229	0.00010080288730387004	IX	177101	177468	-	promoter	YIL101C	15
XIII	922022	922422	-0.8199610578320101	0.0006726090596692355	.	-1	-1	.	.	.	0
XV	968109	968509	-0.8184380382981031	0.00016463884708086925	XV	968444	968457	+	promoter	15F-435	13
V	140513	140913	-0.8177245537262908	0.0005168852342690606	V	140809	141013	-	promoter	YEL008C-A	104
V	140513	140913	-0.8177245537262908	0.0005168852342690606	V	140533	140602	+	promoter	YEL008W	69
X	639376	639776	-0.8167209438347967	0.0004937339234060245	X	639625	639651	-	promoter	YJR113C	26
X	639376	639776	-0.8167209438347967	0.0004937339234060245	X	639469	639471	-	promoter	YJR113C	2
X	639376	639776	-0.8167209438347967	0.0004937339234060245	X	639692	639711	-	promoter	YJR113C	19
X	639376	639776	-0.8167209438347967	0.0004937339234060245	X	639236	639395	-	promoter	YJR113C	19
X	639376	639776	-0.8167209438347967	0.0004937339234060245	X	639399	639425	+	promoter	YJR115W	26
VII	384054	384454	-0.8167138713985034	0.0019219121922886	VII	384448	384580	-	promoter	7R-159	6
XIII	431581	431981	-0.8160395865379894	0.0014760542439961	XIII	431720	431722	-	promoter	YMR081C	2
XIII	431581	431981	-0.8160395865379894	0.0014760542439961	XIII	431620	431624	-	promoter	YMR081C	4
IV	465049	465449	-0.8119486675705011	0.00018639105801415243	.	-1	-1	.	.	.	0
IV	806146	806546	-0.8107980248562566	0.00033205037495427777	IV	806173	806185	+	promoter	YDR171W	12
IV	806146	806546	-0.8107980248562566	0.00033205037495427777	IV	806426	807582	+	promoter	YDR171W	120
VI	269830	270230	-0.8087960760352358	0.0015035236383086	.	-1	-1	.	.	.	0
XVI	829110	829510	-0.8079407359906782	0.0010035312803184	XVI	829054	829171	+	promoter	YPR149W	61
