XVI	824998	825398	-1.2885660087971216	7.00960487403874e-08	XVI	825170	825247	-	promoter	YPR145C-A	77
XVI	824998	825398	-1.2885660087971216	7.00960487403874e-08	XVI	824760	825088	-	promoter	YPR145C-A	90
XII	1071442	1071842	-1.2743136202740333	2.779036311551837e-06	XII	1071697	1071714	-	promoter	YLR466C-B	17
XVI	822073	822473	-1.2608928765292824	2.0550988429029437e-08	XVI	822376	822393	-	promoter	YPR144C	17
XVI	822073	822473	-1.2608928765292824	2.0550988429029437e-08	XVI	822418	823252	+	promoter	YPR145W	55
VII	1	323	-1.252236309324695	1.6140250687793984e-07	.	-1	-1	.	.	.	0
VI	95584	95984	-1.239877252477176	7.00960487403874e-08	VI	95724	95970	+	promoter	YFL021W	246
VI	95584	95984	-1.239877252477176	7.00960487403874e-08	VI	95645	95648	+	promoter	YFL021W	3
XIV	783684	784084	-1.2209757907033103	4.804758794504581e-07	.	-1	-1	.	.	.	0
XIII	773966	774366	-1.2201324037245789	3.08021336064782e-07	XIII	773864	774164	+	promoter	YMR251W-A	198
XIII	773966	774366	-1.2201324037245789	3.08021336064782e-07	XIII	774287	774388	+	promoter	YMR251W-A	79
XIII	773966	774366	-1.2201324037245789	3.08021336064782e-07	XIII	773983	774013	-	promoter	CUT790	30
XIII	923997	924397	-1.2139659208424087	3.927153306479921e-07	.	-1	-1	.	.	.	0
I	189808	190208	-1.2041296264785275	3.927153306479921e-07	I	190144	190779	+	promoter	YAR035W	64
I	189808	190208	-1.2041296264785275	3.927153306479921e-07	I	189911	189913	+	promoter	YAR035W	2
I	189808	190208	-1.2041296264785275	3.927153306479921e-07	I	190012	190069	-	promoter	1R-91	57
XII	783572	783972	-1.2033697320187362	3.08021336064782e-07	XII	783537	783656	-	promoter	YLR327C	84
II	5716	6116	-1.2028644873510723	8.714391676864946e-07	.	-1	-1	.	.	.	0
IV	67	467	-1.1898340440445336	7.458538349030514e-07	.	-1	-1	.	.	.	0
IV	635945	636345	-1.1785556576288954	3.799355818825845e-07	.	-1	-1	.	.	.	0
III	287	687	-1.171966296111432	1.1858014940367884e-06	.	-1	-1	.	.	.	0
IX	439492	439892	-1.1685796995683917	1.2946895325453395e-06	.	-1	-1	.	.	.	0
VII	771878	772278	-1.1661135244345953	2.1491589540580824e-05	VII	772072	772134	+	promoter	YGR142W	62
VII	771878	772278	-1.1661135244345953	2.1491589540580824e-05	VII	772261	772503	+	promoter	YGR142W	17
I	1	386	-1.1640599814943229	7.458538349030514e-07	.	-1	-1	.	.	.	0
II	338564	338964	-1.1624363274612792	6.291405351592184e-05	II	338962	339517	-	promoter	YBR052C	2
II	338564	338964	-1.1624363274612792	6.291405351592184e-05	II	338619	338621	-	promoter	YBR050C	2
III	315995	316395	-1.1582068009574562	4.780140034229259e-06	.	-1	-1	.	.	.	0
XV	25	425	-1.1551188313652867	2.9202283958524537e-06	.	-1	-1	.	.	.	0
IV	974262	974662	-1.1450747563486814	3.4124145578190284e-05	IV	974108	974368	-	promoter	YDR258C	106
IV	974262	974662	-1.1450747563486814	3.4124145578190284e-05	IV	974523	974533	-	promoter	YDR258C	10
XV	988694	989094	-1.1380125071503924	7.510279346487264e-06	XV	988817	988866	+	promoter	YOR349W	49
XV	988694	989094	-1.1380125071503924	7.510279346487264e-06	XV	988947	988979	+	promoter	YOR349W	32
XV	988694	989094	-1.1380125071503924	7.510279346487264e-06	XV	989091	989177	+	promoter	YOR349W	3
XV	988694	989094	-1.1380125071503924	7.510279346487264e-06	XV	988657	988835	-	promoter	YOR348C	141
XV	988694	989094	-1.1380125071503924	7.510279346487264e-06	XV	988873	988887	-	promoter	YOR348C	14
XV	988694	989094	-1.1380125071503924	7.510279346487264e-06	XV	988956	989069	-	promoter	YOR348C	113
III	122622	123022	-1.1283518112032092	4.121532308508446e-05	III	122053	122735	-	promoter	YCR005C	113
I	229765	230165	-1.1278641288045923	7.510279346487264e-06	.	-1	-1	.	.	.	0
V	42042	42442	-1.123153989819539	8.497059883034688e-06	V	42388	42630	+	promoter	YEL059W	54
V	42042	42442	-1.123153989819539	8.497059883034688e-06	V	42306	42324	-	promoter	YEL060C	18
V	42042	42442	-1.123153989819539	8.497059883034688e-06	V	40310	42144	-	promoter	YEL060C	102
XI	1	392	-1.1220376205479765	8.41425628070705e-07	.	-1	-1	.	.	.	0
XIV	480770	481170	-1.1173489843216706	8.303594373010372e-06	XIV	481106	481134	+	promoter	YNL077W	28
XIV	480770	481170	-1.1173489843216706	8.303594373010372e-06	XIV	480997	481014	+	promoter	YNL077W	17
XIV	480770	481170	-1.1173489843216706	8.303594373010372e-06	XIV	480796	481039	-	promoter	14R-194	243
VIII	4897	5297	-1.1107258375056044	5.194493797166085e-06	VIII	4830	4899	-	promoter	YHL049C	2
VIII	4897	5297	-1.1107258375056044	5.194493797166085e-06	VIII	5092	5102	-	promoter	YHL049C	10
VIII	4897	5297	-1.1107258375056044	5.194493797166085e-06	VIII	5000	5044	-	promoter	YHL049C	44
VIII	556339	556739	-1.1078949463211247	5.194493797166085e-06	.	-1	-1	.	.	.	0
XI	20821	21221	-1.0900843718153927	1.875082598253511e-05	XI	20842	20938	+	promoter	11F-10	96
XI	20821	21221	-1.0900843718153927	1.875082598253511e-05	XI	21110	21233	-	promoter	11R-12	111
XI	20821	21221	-1.0900843718153927	1.875082598253511e-05	XI	21210	21282	+	promoter	11F-10	11
XI	20821	21221	-1.0900843718153927	1.875082598253511e-05	XI	21086	21092	+	promoter	11F-10	6
IV	1459640	1460040	-1.0894536322640098	7.197991461306284e-05	.	-1	-1	.	.	.	0
VII	785651	786051	-1.0872355437834824	6.949697810693133e-05	VII	785815	785850	-	promoter	YGR146C-A	35
VII	785651	786051	-1.0872355437834824	6.949697810693133e-05	VII	785645	785757	+	promoter	7F-353	106
XIV	426979	427379	-1.0825045432158962	1.4896977014372664e-08	XIV	427200	427306	-	promoter	YNL104C	106
XIV	426979	427379	-1.0825045432158962	1.4896977014372664e-08	XIV	427063	427088	-	promoter	YNL104C	25
XIV	426979	427379	-1.0825045432158962	1.4896977014372664e-08	XIV	427351	427439	+	promoter	YNL103W	28
XIV	426979	427379	-1.0825045432158962	1.4896977014372664e-08	XIV	427064	427072	+	promoter	YNL103W	8
VII	413166	413566	-1.0776768532483687	1.7732087694886985e-05	VII	413120	413170	-	promoter	CUT600	4
XII	1064715	1065115	-1.0773554987126253	8.627423979220078e-07	.	-1	-1	.	.	.	0
VII	1084045	1084445	-1.072128696837079	2.209348295653704e-06	.	-1	-1	.	.	.	0
IX	249000	249400	-1.066183611862887	9.218523100744013e-06	IX	249058	249074	-	promoter	YIL057C	16
XIV	6610	7010	-1.0616213231667082	7.31297820674314e-06	.	-1	-1	.	.	.	0
XIII	353043	353443	-1.058724654442934	5.866227895152512e-07	XIII	353241	353631	+	promoter	YMR043W	202
XIII	353043	353443	-1.058724654442934	5.866227895152512e-07	XIII	353093	353129	-	promoter	13R-153	36
IV	1525031	1525431	-1.0577003483759388	7.641294934385137e-06	.	-1	-1	.	.	.	0
XV	109513	109913	-1.0513023406878044	8.60993667796524e-06	.	-1	-1	.	.	.	0
XV	424176	424576	-1.049867688909546	3.0926779054059066e-07	.	-1	-1	.	.	.	0
VI	4826	5226	-1.0362015547091463	9.789645215684446e-06	.	-1	-1	.	.	.	0
VII	993864	994264	-1.0314621665686523	3.6099877709265232e-06	VII	994064	994113	-	promoter	YGR250C	49
XI	666293	666693	-1.0309378390613275	1.7732087694886985e-05	.	-1	-1	.	.	.	0
XIII	408227	408627	-1.028287824570774	4.416671870771903e-06	.	-1	-1	.	.	.	0
XIII	482534	482934	-1.0191841782433582	3.3408420085049e-05	XIII	482889	482920	+	promoter	YMR107W	31
XIII	482534	482934	-1.0191841782433582	3.3408420085049e-05	XIII	482695	482716	-	promoter	13R-217	21
XIII	482534	482934	-1.0191841782433582	3.3408420085049e-05	XIII	482801	482808	+	promoter	YMR107W	7
XIII	482534	482934	-1.0191841782433582	3.3408420085049e-05	XIII	482558	482562	-	promoter	13R-217	4
XV	978638	979038	-1.017700695062264	7.510279346487264e-06	XV	978767	978787	+	promoter	15F-444	20
XV	978638	979038	-1.017700695062264	7.510279346487264e-06	XV	978688	978704	+	promoter	15F-444	16
XV	978638	979038	-1.017700695062264	7.510279346487264e-06	XV	978799	978805	-	promoter	YOR344C	6
XI	99553	99953	-1.016181090140274	7.510279346487264e-06	XI	99541	99583	-	promoter	YKL183C-A	30
VII	271772	272172	-1.0126106075355552	2.2895813614936407e-06	.	-1	-1	.	.	.	0
V	570069	570469	-1.011118789503905	8.715974727678163e-05	V	570372	570401	-	promoter	YER188C-A	29
II	375899	376299	-1.007202241837312	5.633310811367332e-06	II	375811	375920	-	promoter	YBR068C	21
XVI	586867	587267	-1.0031540432439368	0.0002788691642711	XVI	586963	587017	+	promoter	16F-238	54
XVI	502691	503091	-0.99866821959443	4.938764830978528e-05	XVI	502710	502715	+	promoter	YPL024W	5
XVI	502691	503091	-0.99866821959443	4.938764830978528e-05	XVI	503043	503358	+	promoter	YPL024W	48
VII	592673	593073	-0.9968581030022244	3.210671374751146e-05	VII	592826	592833	-	promoter	YGR050C	7
VII	592673	593073	-0.9968581030022244	3.210671374751146e-05	VII	592894	592909	-	promoter	YGR050C	15
VII	592673	593073	-0.9968581030022244	3.210671374751146e-05	VII	593025	593757	+	promoter	YGR052W	48
VII	592673	593073	-0.9968581030022244	3.210671374751146e-05	VII	592666	592681	-	promoter	YGR050C	8
VII	592673	593073	-0.9968581030022244	3.210671374751146e-05	VII	592822	592856	+	promoter	YGR052W	34
XVI	834221	834621	-0.9914300918770892	0.0001033305826954	XVI	834325	834327	-	promoter	YPR152C	2
XVI	834221	834621	-0.9914300918770892	0.0001033305826954	XVI	834004	834256	-	promoter	YPR152C	35
XVI	834221	834621	-0.9914300918770892	0.0001033305826954	XVI	834497	835020	+	promoter	YPR154W	124
XVI	834221	834621	-0.9914300918770892	0.0001033305826954	XVI	834443	834445	+	promoter	YPR154W	2
XVI	834221	834621	-0.9914300918770892	0.0001033305826954	XVI	834273	834275	+	promoter	YPR154W	2
XII	11253	11653	-0.9884060802869392	9.664846880383875e-06	.	-1	-1	.	.	.	0
IV	1161764	1162164	-0.9792314614091412	8.530636222054308e-05	IV	1161936	1161952	-	promoter	YDR343C	16
IV	1161764	1162164	-0.9792314614091412	8.530636222054308e-05	IV	1161881	1161883	-	promoter	YDR343C	2
XVI	645308	645708	-0.978812466089896	8.01469431220706e-05	XVI	645589	645618	+	promoter	YPR036W-A	29
XVI	645308	645708	-0.978812466089896	8.01469431220706e-05	XVI	645343	645401	+	promoter	YPR036W-A	58
XVI	645308	645708	-0.978812466089896	8.01469431220706e-05	XVI	645703	645706	+	promoter	YPR036W-A	3
IV	538965	539365	-0.9750337260854384	8.909382546617557e-05	IV	539301	539318	+	promoter	YDR041W	17
IV	538965	539365	-0.9750337260854384	8.909382546617557e-05	IV	539247	539256	-	promoter	YDR040C	9
XII	954372	954772	-0.9663874766763324	1.5577116951883694e-05	XII	954387	954434	+	promoter	YLR417W	47
XII	954372	954772	-0.9663874766763324	1.5577116951883694e-05	XII	954528	954539	+	promoter	YLR417W	11
XII	954372	954772	-0.9663874766763324	1.5577116951883694e-05	XII	954749	954787	+	promoter	YLR417W	23
XII	954372	954772	-0.9663874766763324	1.5577116951883694e-05	XII	954411	954564	-	promoter	YLR414C	153
XII	954372	954772	-0.9663874766763324	1.5577116951883694e-05	XII	954638	954878	-	promoter	YLR415C	134
XII	954372	954772	-0.9663874766763324	1.5577116951883694e-05	XII	954607	954665	+	promoter	YLR417W	58
IV	894081	894481	-0.961446115458397	5.779380367732506e-06	IV	894366	894421	+	promoter	YDR216W	55
VII	547312	547712	-0.9589720877742074	5.63131753020658e-05	VII	547650	547675	-	promoter	YGR031C-A	25
VII	547312	547712	-0.9589720877742074	5.63131753020658e-05	VII	547640	548789	+	promoter	YGR032W	72
V	335408	335808	-0.9579303517524388	5.166901865850345e-05	V	335379	335452	-	promoter	YER088C	44
IV	955121	955521	-0.95345686365559	1.7964409217186263e-05	IV	955025	955141	+	promoter	YDR246W-A	20
IV	955121	955521	-0.95345686365559	1.7964409217186263e-05	IV	955355	955412	+	promoter	YDR247W	57
XV	908671	909071	-0.9511474545541504	2.6433233083849272e-05	XV	908692	908724	-	promoter	YOR316C-A	32
XV	908671	909071	-0.9511474545541504	2.6433233083849272e-05	XV	908867	908883	-	promoter	YOR316C-A	16
V	117783	118183	-0.949863458806372	4.927612338292593e-05	V	117871	118122	-	promoter	RPR1	251
V	117783	118183	-0.949863458806372	4.927612338292593e-05	V	118150	118317	+	promoter	5F-52	33
III	50487	50887	-0.946960666166222	1.0781360607404462e-05	III	50640	50686	-	promoter	YCL041C	46
III	50487	50887	-0.946960666166222	1.0781360607404462e-05	III	50508	50576	-	promoter	YCL043C	68
III	50487	50887	-0.946960666166222	1.0781360607404462e-05	III	50276	50564	+	promoter	YCL042W	77
III	50487	50887	-0.946960666166222	1.0781360607404462e-05	III	50651	50691	+	promoter	YCL040W	40
III	50487	50887	-0.946960666166222	1.0781360607404462e-05	III	50759	52327	+	promoter	YCL040W	128
XVI	114530	114930	-0.9454315379211046	1.793651254576056e-05	XVI	114814	114821	-	promoter	16R-54	7
XVI	114530	114930	-0.9454315379211046	1.793651254576056e-05	XVI	114561	114573	-	promoter	16R-54	12
XVI	114530	114930	-0.9454315379211046	1.793651254576056e-05	XVI	114627	114629	-	promoter	16R-54	2
XVI	114530	114930	-0.9454315379211046	1.793651254576056e-05	XVI	114913	114930	-	promoter	16R-54	17
XIII	434231	434631	-0.9420281615690074	0.000152401107064	XIII	434570	434585	+	promoter	YMR083W	15
XIII	434231	434631	-0.9420281615690074	0.000152401107064	XIII	434270	434318	-	promoter	13R-196	48
XI	68729	69129	-0.941395080137058	0.0001276355837874	.	-1	-1	.	.	.	0
XVI	214578	214978	-0.9402427261813756	5.120647227666263e-05	XVI	214744	214758	-	promoter	YPL177C	14
IV	599894	600294	-0.9401262592962814	0.0001276355837874	.	-1	-1	.	.	.	0
XV	170206	170606	-0.937007282292412	0.0002945740259028	XV	170476	170518	-	promoter	15R-101	42
XV	170206	170606	-0.937007282292412	0.0002945740259028	XV	170353	170426	-	promoter	15R-101	73
XV	170206	170606	-0.937007282292412	0.0002945740259028	XV	170510	170519	+	promoter	YOL081W	9
XV	170206	170606	-0.937007282292412	0.0002945740259028	XV	170286	170337	+	promoter	YOL081W	51
XIII	540328	540728	-0.9354808323140114	5.120647227666263e-05	XIII	540623	540632	-	promoter	YMR135C	9
XIII	540328	540728	-0.9354808323140114	5.120647227666263e-05	XIII	540284	540350	-	promoter	YMR135C	22
VII	609805	610205	-0.9300763443666517	7.089062644273605e-06	VII	610050	610074	+	promoter	YGR060W	24
II	466238	466638	-0.9286767367438284	7.803639271725397e-06	II	466262	466397	-	promoter	YBR112C	135
VII	809718	810118	-0.9130855561478072	7.513573364667571e-05	VII	809931	810066	+	promoter	YGR161W-C	135
VI	224894	225294	-0.9130072042234844	6.919039991146818e-05	VI	225135	225139	-	promoter	YFR033C	4
VI	224894	225294	-0.9130072042234844	6.919039991146818e-05	VI	224546	224941	-	promoter	YFR033C	47
X	521641	522041	-0.9092865758397648	1.0072594721659536e-05	X	521962	522098	+	promoter	YJR046W	79
X	521641	522041	-0.9092865758397648	1.0072594721659536e-05	X	521690	521722	+	promoter	YJR046W	32
X	521641	522041	-0.9092865758397648	1.0072594721659536e-05	X	521890	521932	-	promoter	YJR045C	42
X	521641	522041	-0.9092865758397648	1.0072594721659536e-05	X	520716	521783	-	promoter	YJR045C	142
XII	658214	658614	-0.9084529243504496	5.909872868203373e-06	XII	658448	658969	+	promoter	YLR257W	166
XII	658214	658614	-0.9084529243504496	5.909872868203373e-06	XII	658189	658264	+	promoter	YLR257W	50
XII	658214	658614	-0.9084529243504496	5.909872868203373e-06	XII	658184	658278	-	promoter	CUT743	64
IV	591842	592242	-0.9041640839244748	0.0003112408054463	IV	592111	592635	+	promoter	YDR073W	131
IV	591842	592242	-0.9041640839244748	0.0003112408054463	IV	591904	591914	+	promoter	YDR073W	10
IV	591842	592242	-0.9041640839244748	0.0003112408054463	IV	592032	592042	-	promoter	YDR072C	10
VII	905363	905763	-0.8976176678112405	2.404563471810528e-05	VII	905270	905449	-	promoter	YGR202C	86
VII	905363	905763	-0.8976176678112405	2.404563471810528e-05	VII	905473	905488	+	promoter	YGR204W	15
VII	905363	905763	-0.8976176678112405	2.404563471810528e-05	VII	905611	905780	-	promoter	YGR202C	152
V	441996	442396	-0.8950794019709583	5.63131753020658e-05	V	441972	442276	+	promoter	SCR1	280
XV	836628	837028	-0.8908879331149193	0.0003506580689753	XV	836874	836900	-	promoter	YOR273C	26
XV	836628	837028	-0.8908879331149193	0.0003506580689753	XV	836994	837065	-	promoter	YOR273C	34
XV	836628	837028	-0.8908879331149193	0.0003506580689753	XV	837009	837096	+	promoter	YOR274W	19
XV	836628	837028	-0.8908879331149193	0.0003506580689753	XV	836620	836705	-	promoter	YOR273C	77
XV	836628	837028	-0.8908879331149193	0.0003506580689753	XV	836944	836961	+	promoter	YOR274W	17
II	381281	381681	-0.8873119108766584	0.0005147528032539	II	381464	381565	+	promoter	YBR072W	101
II	381281	381681	-0.8873119108766584	0.0005147528032539	II	381353	381357	+	promoter	YBR072W	4
VII	733129	733529	-0.8845927847103141	0.0002330001967248	VII	733171	733265	-	promoter	YGR121C	94
VII	733129	733529	-0.8845927847103141	0.0002330001967248	VII	733391	733416	-	promoter	YGR121C	25
VII	733129	733529	-0.8845927847103141	0.0002330001967248	VII	733209	733266	+	promoter	YGR121W-A	57
XVI	431751	432151	-0.8819132543624808	0.0002314683072991	XVI	431461	431877	-	promoter	SUT814	126
XVI	431751	432151	-0.8819132543624808	0.0002314683072991	XVI	431739	431816	+	promoter	YPL062W	65
IV	1468804	1469204	-0.8806418466773083	0.0001170448648306	IV	1469152	1469159	+	promoter	YDR510W	7
II	341547	341947	-0.8799327506024526	2.43188066954037e-06	.	-1	-1	.	.	.	0
VII	987250	987650	-0.8790117893440508	0.0001212696325733	.	-1	-1	.	.	.	0
XIII	653234	653634	-0.8744172762450078	0.0001339329718975	XIII	653194	653279	+	promoter	YMR195W	45
XIII	653234	653634	-0.8744172762450078	0.0001339329718975	XIII	653347	653384	+	promoter	YMR195W	37
XIII	653234	653634	-0.8744172762450078	0.0001339329718975	XIII	653060	653266	-	promoter	YMR194C-A	32
XIII	653234	653634	-0.8744172762450078	0.0001339329718975	XIII	653429	653490	-	promoter	YMR194C-A	61
VIII	236047	236447	-0.8727006576196307	2.300672625930535e-05	VIII	236011	236092	-	promoter	YHR069C-A	45
VII	397902	398302	-0.8717964679340446	0.0002075900546244	VII	398140	398223	+	promoter	YGL055W	83
VII	397902	398302	-0.8717964679340446	0.0002075900546244	VII	398262	398492	+	promoter	YGL055W	40
XIV	440847	441247	-0.8699237476700798	0.000516885234269	XIV	440680	441042	+	promoter	YNL097W-A	195
XIV	440847	441247	-0.8699237476700798	0.000516885234269	XIV	441109	441402	+	promoter	YNL097W-A	138
XIV	440847	441247	-0.8699237476700798	0.000516885234269	XIV	440308	440917	-	promoter	YNL098C	70
XIV	440847	441247	-0.8699237476700798	0.000516885234269	XIV	440997	441022	-	promoter	YNL097C-B	25
XIV	440847	441247	-0.8699237476700798	0.000516885234269	XIV	441188	441236	-	promoter	YNL097C-B	48
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379549	379572	+	promoter	YHR140W	14
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379873	379929	-	promoter	YHR139C	56
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379296	379573	-	promoter	YHR139C	15
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379731	380216	+	promoter	YHR140W	227
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379662	379666	-	promoter	YHR139C	4
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	VIII	379725	379749	-	promoter	YHR139C	24
XI	231236	231636	-0.8631913712696465	0.0003320503749542	XI	231303	231356	+	promoter	YKL109W	53
VII	766138	766538	-0.8630013755955573	0.0001087188744387	.	-1	-1	.	.	.	0
II	165036	165436	-0.8626064207662415	0.0002839324399004	II	165327	165347	-	promoter	YBL029C-A	20
IV	976433	976833	-0.8624805941813536	0.0002126862911965	.	-1	-1	.	.	.	0
XVI	257000	257400	-0.8573142769098936	3.91176847535017e-06	XVI	257254	257267	-	promoter	YPL156C	13
XVI	257000	257400	-0.8573142769098936	3.91176847535017e-06	XVI	256910	257054	-	promoter	YPL156C	54
XIII	282922	283322	-0.8565443423070938	0.0001063699063394	XIII	283164	283174	+	promoter	YMR009W	10
XIII	282922	283322	-0.8565443423070938	0.0001063699063394	XIII	283092	283156	-	promoter	YMR008C	64
XIII	282922	283322	-0.8565443423070938	0.0001063699063394	XIII	283220	283325	+	promoter	YMR009W	102
XIII	282922	283322	-0.8565443423070938	0.0001063699063394	XIII	283010	283067	+	promoter	13F-126	57
XIII	282922	283322	-0.8565443423070938	0.0001063699063394	XIII	282898	282931	-	promoter	YMR008C	9
XI	92325	92725	-0.8513352770504314	0.0005063465154898	XI	92345	92357	-	promoter	YKL187C	12
XI	92325	92725	-0.8513352770504314	0.0005063465154898	XI	92152	92405	+	promoter	11F-36	80
XI	92325	92725	-0.8513352770504314	0.0005063465154898	XI	92544	92741	-	promoter	11R-39	181
XV	882071	882471	-0.8500213086227661	3.2006992230438646e-05	XV	882435	882441	-	promoter	SUT793	6
XV	882071	882471	-0.8500213086227661	3.2006992230438646e-05	XV	882410	882413	+	promoter	YOR302W	3
XII	424027	424427	-0.8476997485935276	0.0001276355837874	.	-1	-1	.	.	.	0
XI	630387	630787	-0.8433767313618481	3.621681351013537e-05	XI	630471	630476	+	promoter	YKR097W	5
XI	630387	630787	-0.8433767313618481	3.621681351013537e-05	XI	630733	631051	+	promoter	YKR097W	54
XIII	306437	306837	-0.8426672913539087	0.0007726760065368	.	-1	-1	.	.	.	0
X	606721	607121	-0.8395441600756104	0.0013178278171517	.	-1	-1	.	.	.	0
V	194682	195082	-0.834305749702097	0.0001457407518269	V	194834	194885	+	promoter	YER020W	51
V	194682	195082	-0.834305749702097	0.0001457407518269	V	194920	195708	+	promoter	YER020W	162
V	194682	195082	-0.834305749702097	0.0001457407518269	V	194728	194962	-	promoter	YER019C-A	234
V	194682	195082	-0.834305749702097	0.0001457407518269	V	195019	195085	-	promoter	YER019C-A	63
VII	190768	191168	-0.827889846669482	0.0006589171426455	VII	191063	191722	+	promoter	YGL166W	105
VII	190768	191168	-0.827889846669482	0.0006589171426455	VII	190516	190924	-	promoter	YGL167C	156
VII	190768	191168	-0.827889846669482	0.0006589171426455	VII	190962	190964	+	promoter	YGL166W	2
IX	177453	177853	-0.8224517608557229	0.0001008028873038	IX	177507	177546	-	promoter	YIL101C	39
IX	177453	177853	-0.8224517608557229	0.0001008028873038	IX	177508	177719	+	promoter	YIL099W	211
IX	177453	177853	-0.8224517608557229	0.0001008028873038	IX	177823	177846	+	promoter	YIL099W	23
IX	177453	177853	-0.8224517608557229	0.0001008028873038	IX	177101	177468	-	promoter	YIL101C	15
XIII	922022	922422	-0.8199610578320101	0.0006726090596692	.	-1	-1	.	.	.	0
XV	968109	968509	-0.8184380382981031	0.0001646388470808	XV	968444	968457	+	promoter	15F-435	13
V	140513	140913	-0.8177245537262908	0.000516885234269	V	140809	141013	-	promoter	YEL008C-A	104
V	140513	140913	-0.8177245537262908	0.000516885234269	V	140533	140602	+	promoter	YEL008W	69
X	639376	639776	-0.8167209438347967	0.000493733923406	X	639625	639651	-	promoter	YJR113C	26
X	639376	639776	-0.8167209438347967	0.000493733923406	X	639469	639471	-	promoter	YJR113C	2
X	639376	639776	-0.8167209438347967	0.000493733923406	X	639692	639711	-	promoter	YJR113C	19
X	639376	639776	-0.8167209438347967	0.000493733923406	X	639236	639395	-	promoter	YJR113C	19
X	639376	639776	-0.8167209438347967	0.000493733923406	X	639399	639425	+	promoter	YJR115W	26
VII	384054	384454	-0.8167138713985034	0.0019219121922886	VII	384448	384580	-	promoter	7R-159	6
XIII	431581	431981	-0.8160395865379894	0.0014760542439961	XIII	431720	431722	-	promoter	YMR081C	2
XIII	431581	431981	-0.8160395865379894	0.0014760542439961	XIII	431620	431624	-	promoter	YMR081C	4
IV	465049	465449	-0.8119486675705011	0.0001863910580141	.	-1	-1	.	.	.	0
IV	806146	806546	-0.8107980248562566	0.0003320503749542	IV	806173	806185	+	promoter	YDR171W	12
IV	806146	806546	-0.8107980248562566	0.0003320503749542	IV	806426	807582	+	promoter	YDR171W	120
VI	269830	270230	-0.8087960760352358	0.0015035236383086	.	-1	-1	.	.	.	0
XVI	829110	829510	-0.8079407359906782	0.0010035312803184	XVI	829054	829171	+	promoter	YPR149W	61
XVI	829110	829510	-0.8079407359906782	0.0010035312803184	XVI	829439	829481	+	promoter	YPR149W	42
XVI	829110	829510	-0.8079407359906782	0.0010035312803184	XVI	828988	829145	-	promoter	YPR148C	35
XVI	829110	829510	-0.8079407359906782	0.0010035312803184	XVI	829200	829338	-	promoter	16R-375	138
XVI	829110	829510	-0.8079407359906782	0.0010035312803184	XVI	829350	829356	+	promoter	YPR149W	6
