IV	1525031	1525431	-1.0577003483759388	7.641294934385137e-06	IV	1525098	1525523	-	CDS	YDR544C	333
XV	109513	109913	-1.0513023406878044	8.60993667796524e-06	XV	109176	109886	+	CDS	YOL110W	373
XV	424176	424576	-1.049867688909546	3.0926779054059066e-07	XV	424273	424617	-	CDS	YOR050C	303
VI	4826	5226	-1.0362015547091463	9.789645215684446e-06	VI	5066	5518	+	CDS	YFL063W	160
VII	993864	994264	-1.0314621665686523	3.6099877709265232e-06	.	-1	-1	.	.	.	0
XI	666293	666693	-1.0309378390613275	1.7732087694886985e-05	.	-1	-1	.	.	.	0
XIII	408227	408627	-1.028287824570774	4.416671870771903e-06	XIII	407709	408563	+	CDS	YMR069W	336
XIII	482534	482934	-1.0191841782433582	3.3408420085049e-05	.	-1	-1	.	.	.	0
XV	978638	979038	-1.017700695062264	7.510279346487264e-06	.	-1	-1	.	.	.	0
XI	99553	99953	-1.016181090140274	7.510279346487264e-06	XI	98721	99638	+	CDS	YKL183W	85
VII	271772	272172	-1.0126106075355552	2.2895813614936407e-06	VII	270997	272136	+	CDS	YGL126W	364
V	570069	570469	-1.011118789503905	8.715974727678163e-05	.	-1	-1	.	.	.	0
II	375899	376299	-1.007202241837312	5.633310811367332e-06	.	-1	-1	.	.	.	0
XVI	586867	587267	-1.0031540432439368	0.0002788691642711	XVI	587192	587518	-	CDS	YPR014C	75
XVI	502691	503091	-0.99866821959443	4.938764830978528e-05	XVI	502476	503030	-	CDS	YPL025C	339
VII	592673	593073	-0.9968581030022244	3.210671374751146e-05	VII	592909	593229	-	CDS	YGR051C	164
XVI	834221	834621	-0.9914300918770892	0.0001033305826954	XVI	833828	834242	+	CDS	YPR153W	21
XVI	834221	834621	-0.9914300918770892	0.0001033305826954	XVI	834565	835209	+	CDS	YPR154W	56
XII	11253	11653	-0.9884060802869392	9.664846880383875e-06	.	-1	-1	.	.	.	0
IV	1161764	1162164	-0.9792314614091412	8.530636222054308e-05	IV	1162009	1162449	-	CDS	YDR344C	155
XVI	645308	645708	-0.978812466089896	8.01469431220706e-05	.	-1	-1	.	.	.	0
IV	538965	539365	-0.9750337260854384	8.909382546617557e-05	.	-1	-1	.	.	.	0
XII	954372	954772	-0.9663874766763324	1.5577116951883694e-05	XII	954262	954597	-	CDS	YLR415C	225
XII	954372	954772	-0.9663874766763324	1.5577116951883694e-05	XII	954494	954889	-	CDS	YLR416C	278
IV	894081	894481	-0.961446115458397	5.779380367732506e-06	IV	894092	894502	-	CDS	YDR215C	389
VII	547312	547712	-0.9589720877742074	5.63131753020658e-05	VII	546441	547466	+	CDS	YGR031W	154
V	335408	335808	-0.9579303517524388	5.166901865850345e-05	V	335699	336019	-	CDS	YER088C-A	109
IV	955121	955521	-0.95345686365559	1.7964409217186263e-05	IV	955133	955330	+	CDS	YDR246W-A	197
XV	908671	909071	-0.9511474545541504	2.6433233083849272e-05	.	-1	-1	.	.	.	0
V	117783	118183	-0.949863458806372	4.927612338292593e-05	.	-1	-1	.	.	.	0
III	50487	50887	-0.946960666166222	1.0781360607404462e-05	III	50838	52337	+	CDS	YCL040W	49
III	50487	50887	-0.946960666166222	1.0781360607404462e-05	III	50584	50940	+	CDS	YCL042W	303
III	50487	50887	-0.946960666166222	1.0781360607404462e-05	III	50136	50627	-	CDS	YCL041C	140
XVI	114530	114930	-0.9454315379211046	1.793651254576056e-05	.	-1	-1	.	.	.	0
XIII	434231	434631	-0.9420281615690074	0.000152401107064	.	-1	-1	.	.	.	0
XI	68729	69129	-0.941395080137058	0.0001276355837874	XI	68235	70220	-	CDS	YKL198C	400
XVI	214578	214978	-0.9402427261813756	5.120647227666263e-05	.	-1	-1	.	.	.	0
IV	599894	600294	-0.9401262592962814	0.0001276355837874	.	-1	-1	.	.	.	0
XV	170206	170606	-0.937007282292412	0.0002945740259028	.	-1	-1	.	.	.	0
XIII	540328	540728	-0.9354808323140114	5.120647227666263e-05	XIII	539911	540441	+	CDS	YMR135W-A	113
VII	609805	610205	-0.9300763443666517	7.089062644273605e-06	.	-1	-1	.	.	.	0
II	466238	466638	-0.9286767367438284	7.803639271725397e-06	.	-1	-1	.	.	.	0
VII	809718	810118	-0.9130855561478072	7.513573364667571e-05	.	-1	-1	.	.	.	0
VI	224894	225294	-0.9130072042234844	6.919039991146818e-05	VI	225023	225958	-	CDS	YFR034C	271
X	521641	522041	-0.9092865758397648	1.0072594721659536e-05	.	-1	-1	.	.	.	0
XII	658214	658614	-0.9084529243504496	5.909872868203373e-06	.	-1	-1	.	.	.	0
IV	591842	592242	-0.9041640839244748	0.0003112408054463	.	-1	-1	.	.	.	0
VII	905363	905763	-0.8976176678112405	2.404563471810528e-05	VII	905237	905680	+	CDS	YGR203W	317
V	441996	442396	-0.8950794019709583	5.63131753020658e-05	.	-1	-1	.	.	.	0
XV	836628	837028	-0.8908879331149193	0.0003506580689753	.	-1	-1	.	.	.	0
II	381281	381681	-0.8873119108766584	0.0005147528032539	.	-1	-1	.	.	.	0
VII	733129	733529	-0.8845927847103141	0.0002330001967248	VII	733412	733624	+	CDS	YGR121W-A	117
XVI	431751	432151	-0.8819132543624808	0.0002314683072991	XVI	431895	432296	+	CDS	YPL062W	256
IV	1468804	1469204	-0.8806418466773083	0.0001170448648306	.	-1	-1	.	.	.	0
II	341547	341947	-0.8799327506024526	2.43188066954037e-06	.	-1	-1	.	.	.	0
VII	987250	987650	-0.8790117893440508	0.0001212696325733	.	-1	-1	.	.	.	0
XIII	653234	653634	-0.8744172762450078	0.0001339329718975	.	-1	-1	.	.	.	0
VIII	236047	236447	-0.8727006576196307	2.300672625930535e-05	VIII	234881	236377	+	CDS	YHR070W	330
VIII	236047	236447	-0.8727006576196307	2.300672625930535e-05	VIII	236105	236512	-	CDS	YHR070C-A	342
VII	397902	398302	-0.8717964679340446	0.0002075900546244	.	-1	-1	.	.	.	0
XIV	440847	441247	-0.8699237476700798	0.000516885234269	XIV	440800	440919	-	CDS	YNL097C-B	72
VIII	379558	379958	-0.8655434496348997	0.0016253990329643	.	-1	-1	.	.	.	0
XI	231236	231636	-0.8631913712696465	0.0003320503749542	.	-1	-1	.	.	.	0
VII	766138	766538	-0.8630013755955573	0.0001087188744387	.	-1	-1	.	.	.	0
II	165036	165436	-0.8626064207662415	0.0002839324399004	.	-1	-1	.	.	.	0
IV	976433	976833	-0.8624805941813536	0.0002126862911965	IV	976720	977229	-	CDS	YDR260C	113
XVI	257000	257400	-0.8573142769098936	3.91176847535017e-06	XVI	257219	259336	-	CDS	YPL155C	181
XIII	282922	283322	-0.8565443423070938	0.0001063699063394	.	-1	-1	.	.	.	0
XI	92325	92725	-0.8513352770504314	0.0005063465154898	.	-1	-1	.	.	.	0
XV	882071	882471	-0.8500213086227661	3.2006992230438646e-05	XV	880965	882269	+	CDS	YOR301W	198
XII	424027	424427	-0.8476997485935276	0.0001276355837874	XII	423683	424771	+	CDS	YLR141W	400
XI	630387	630787	-0.8433767313618481	3.621681351013537e-05	.	-1	-1	.	.	.	0
XIII	306437	306837	-0.8426672913539087	0.0007726760065368	.	-1	-1	.	.	.	0
X	606721	607121	-0.8395441600756104	0.0013178278171517	.	-1	-1	.	.	.	0
V	194682	195082	-0.834305749702097	0.0001457407518269	.	-1	-1	.	.	.	0
VII	190768	191168	-0.827889846669482	0.0006589171426455	VII	191129	191803	+	CDS	YGL166W	39
IX	177453	177853	-0.8224517608557229	0.0001008028873038	IX	177346	177681	-	CDS	YIL100C-A	228
IX	177453	177853	-0.8224517608557229	0.0001008028873038	IX	177373	177723	+	CDS	YIL100W	270
XIII	922022	922422	-0.8199610578320101	0.0006726090596692	XIII	922205	922444	-	CDS	YMR324C	217
XV	968109	968509	-0.8184380382981031	0.0001646388470808	XV	968151	968474	-	CDS	YOR343C	323
V	140513	140913	-0.8177245537262908	0.000516885234269	V	140512	140889	+	CDS	YEL008W	376
V	140513	140913	-0.8177245537262908	0.000516885234269	V	140729	140818	-	CDS	YEL008C-A	89
X	639376	639776	-0.8167209438347967	0.000493733923406	.	-1	-1	.	.	.	0
VII	384054	384454	-0.8167138713985034	0.0019219121922886	VII	383654	384763	+	CDS	YGL063W	400
XIII	431581	431981	-0.8160395865379894	0.0014760542439961	XIII	431772	432125	-	CDS	YMR082C	209
IV	465049	465449	-0.8119486675705011	0.0001863910580141	IV	465054	465383	-	CDS	YDR010C	329
IV	806146	806546	-0.8107980248562566	0.0003320503749542	.	-1	-1	.	.	.	0
VI	269830	270230	-0.8087960760352358	0.0015035236383086	.	-1	-1	.	.	.	0
XVI	829110	829510	-0.8079407359906782	0.0010035312803184	.	-1	-1	.	.	.	0
XVI	678864	679264	-0.800720508062224	0.000792825716365	XVI	678951	679367	+	CDS	YPR064W	313
XVI	455067	455467	-0.7997876931931778	0.0007061179171143	.	-1	-1	.	.	.	0
XV	216326	216726	-0.7989181307191568	0.0011777810347332	.	-1	-1	.	.	.	0
XI	322412	322812	-0.7976430044275408	0.0008293222062393	.	-1	-1	.	.	.	0
XVI	942426	942826	-0.7940496538606576	0.0004723259794145	.	-1	-1	.	.	.	0
XV	479941	480341	-0.7913014033325385	0.0007482615625397	XV	479533	480417	+	CDS	YOR083W	400
IV	411179	411579	-0.7911631649950897	0.0004710542388606	.	-1	-1	.	.	.	0
X	662951	663351	-0.7871924468079944	7.080116741228517e-05	X	662921	663277	+	CDS	YJR128W	326
X	662951	663351	-0.7871924468079944	7.080116741228517e-05	X	658920	663059	-	CDS	YJR127C	108
III	133348	133748	-0.7861723092562434	0.000792825716365	III	133727	136873	-	CDS	YCR011C	21
IX	268007	268407	-0.7806547869273313	0.0005683107239553	IX	268309	268470	+	CDS	YIL046W-A	98
XIII	5377	5777	-0.779978421379911	0.0092960545538181	.	-1	-1	.	.	.	0
XV	79848	80248	-0.7779105567955555	0.0003884630137044	.	-1	-1	.	.	.	0
XVI	75020	75420	-0.7772059065829441	0.0004122209072849	.	-1	-1	.	.	.	0
VI	255393	255793	-0.7729967783880806	0.0009560424132293	.	-1	-1	.	.	.	0
XI	355615	356015	-0.7724993311165023	0.0018391414763902	.	-1	-1	.	.	.	0
II	628451	628851	-0.7713335381550261	0.0001179100811226	.	-1	-1	.	.	.	0
II	135923	136323	-0.7688742051467613	0.002421759803504	II	135998	136363	+	CDS	YBL044W	325
IV	1507210	1507610	-0.7671436069704538	0.0005705291716113	IV	1507315	1507362	-	CDS	YDR535C	47
IV	1156322	1156722	-0.7658004712593158	0.0011777810347332	.	-1	-1	.	.	.	0
XIV	275894	276294	-0.7648791938872603	0.0017324682845183	XIV	274368	276041	+	CDS	YNL193W	147
XIII	436189	436589	-0.7631395537905328	0.0003884630137044	.	-1	-1	.	.	.	0
XII	660113	660513	-0.7604605959259167	6.552238319323005e-05	.	-1	-1	.	.	.	0
XIV	355337	355737	-0.7576779741540979	0.0016809557815504	.	-1	-1	.	.	.	0
X	391842	392242	-0.7576542517396953	0.0014311278586873	X	391836	392249	-	CDS	YJL027C	400
IV	1011596	1011996	-0.7570015581362146	0.0022394364011157	IV	1011592	1011960	-	CDS	YDR274C	364
X	97359	97759	-0.755199329808431	0.0002559044274033	X	97737	99464	+	CDS	YJL172W	22
XII	633285	633685	-0.753543056794584	0.0011417311939501	XII	628687	633354	-	CDS	YLR247C	69
VI	182961	183361	-0.753417034446169	0.0009560424132293	VI	183134	184222	-	CDS	YFR018C	227
XI	258602	259002	-0.7489799027581805	0.0001975154569146	XI	258506	258913	-	CDS	YKL097C	311
II	798756	799156	-0.7441156755366557	0.0057902857114309	.	-1	-1	.	.	.	0
VII	1000198	1000598	-0.7437743027407393	0.000464221788617	.	-1	-1	.	.	.	0
XVI	641236	641636	-0.73334129607759	0.0046698123744601	.	-1	-1	.	.	.	0
VII	856708	857108	-0.7330593566736845	0.0014760542439961	.	-1	-1	.	.	.	0
VII	625242	625642	-0.7328383951022075	0.001575176827715	VII	625327	627084	-	CDS	YGR068C	315
XIV	349888	350288	-0.7309543888687551	0.0005725827826638	XIV	349910	350671	-	CDS	YNL148C	378
XIV	547406	547806	-0.7297448144389942	0.0014311278586873	.	-1	-1	.	.	.	0
XVI	339418	339818	-0.7268162278113556	0.0003413665994608	.	-1	-1	.	.	.	0
IV	1490042	1490442	-0.7261082510338185	0.0036260746068972	IV	1489905	1490231	+	CDS	YDR525W	189
XIV	576119	576519	-0.7250568650224294	0.0007544654867962	.	-1	-1	.	.	.	0
V	222207	222607	-0.723686223946663	0.0008029312648747	V	221846	222400	+	CDS	YER034W	193
XI	260533	260933	-0.7234078174226571	0.0007500263887675	.	-1	-1	.	.	.	0
X	545291	545691	-0.7225006643357085	0.0009592123144939	.	-1	-1	.	.	.	0
X	195404	195804	-0.7222926675201249	0.0061909856024526	.	-1	-1	.	.	.	0
XIII	70075	70475	-0.7214193926341107	0.0003399191042804	XIII	69738	70088	-	CDS	YML101C	13
XIII	70075	70475	-0.7214193926341107	0.0003399191042804	XIII	70138	70308	+	CDS	YML100W-A	170
IV	368872	369272	-0.7171516750980055	0.0069844740238419	.	-1	-1	.	.	.	0
XI	171296	171696	-0.7135682743189267	0.0001459681780693	XI	171554	172168	-	CDS	YKL147C	142
XV	520537	520937	-0.7113975399572409	0.0022906333051172	.	-1	-1	.	.	.	0
XIV	273818	274218	-0.7077102344551505	0.0055703792953521	.	-1	-1	.	.	.	0
X	136236	136636	-0.7071737053213976	0.0010145586537296	X	136375	136773	-	CDS	YJL151C	261
X	136236	136636	-0.7071737053213976	0.0010145586537296	X	136174	136530	+	CDS	YJL152W	294
VIII	122184	122584	-0.7054382277605654	0.0028085843489624	VIII	122553	122765	-	CDS	YHR007C-A	31
XV	770160	770560	-0.7005106668611005	0.0058046503985693	.	-1	-1	.	.	.	0
IX	254273	254673	-0.6993886539656389	0.0072824885219816	IX	254543	254857	+	CDS	YIL054W	130
XV	825549	825949	-0.6973393040270088	0.0009571733072883	XV	825537	825932	-	CDS	YOR268C	383
X	360681	361081	-0.6961050121789405	0.000604559600475	X	360130	360900	+	CDS	YJL043W	219
XIV	503094	503494	-0.6951775708937699	0.0008001218783169	.	-1	-1	.	.	.	0
VII	951272	951672	-0.6947253455083663	0.000792630649578	.	-1	-1	.	.	.	0
XVI	582819	583219	-0.6909447162303906	0.0376728761778296	XVI	583065	584042	-	CDS	YPR011C	154
XIII	472795	473195	-0.6904960059663678	0.0001421496869331	XIII	472905	473264	-	CDS	YMR103C	290
XIII	347069	347469	-0.6870425493097172	0.0049728657439322	.	-1	-1	.	.	.	0
XVI	627446	627846	-0.6864844472723579	0.00051898240403	.	-1	-1	.	.	.	0
XIII	343735	344135	-0.6864628569720133	0.0136025466283424	.	-1	-1	.	.	.	0
XIII	556972	557372	-0.6845029354089476	0.0028788344733883	.	-1	-1	.	.	.	0
XII	728223	728623	-0.6838976047778722	0.000792825716365	.	-1	-1	.	.	.	0
XII	489411	489811	-0.6838507549367371	0.0049983565081249	XII	489573	489926	+	CDS	YLR162W	238
IX	332648	333048	-0.6828087548715376	0.0018995947747238	IX	333011	333349	+	CDS	YIL012W	37
V	123158	123558	-0.6776236629110017	0.0038706287258951	.	-1	-1	.	.	.	0
V	467842	468242	-0.6759694850281366	0.0054995225602742	.	-1	-1	.	.	.	0
II	193548	193948	-0.6689724531856999	0.0025428780407468	.	-1	-1	.	.	.	0
II	378672	379072	-0.6685312551687033	0.000626144237546	.	-1	-1	.	.	.	0
XII	370579	370979	-0.666754598208217	0.0048784571127354	XII	370791	371207	+	CDS	YLR112W	188
XII	370579	370979	-0.666754598208217	0.0048784571127354	XII	370391	370720	+	CDS	YLR111W	141
VII	483677	484077	-0.6667003956257004	0.0076456458081462	.	-1	-1	.	.	.	0
XI	382357	382757	-0.6663225942914732	0.0093355700929838	XI	382719	384725	-	CDS	YKL029C	38
XI	382357	382757	-0.6663225942914732	0.0093355700929838	XI	382498	383100	+	CDS	YKL030W	259
XI	382357	382757	-0.6663225942914732	0.0093355700929838	XI	382072	382482	+	CDS	YKL031W	125
VII	197139	197539	-0.6662573506474785	0.0028953838360012	.	-1	-1	.	.	.	0
XIV	651926	652326	-0.6659057527151514	0.0023332676260946	.	-1	-1	.	.	.	0
XIV	604691	605091	-0.6656301736979695	0.0076738867845948	.	-1	-1	.	.	.	0
IV	721708	722108	-0.6652900854439348	0.0019683999016594	.	-1	-1	.	.	.	0
V	85011	85411	-0.6651396642180303	0.0079834679718094	V	85048	85545	-	CDS	YEL035C	363
XV	671013	671413	-0.6623685154671632	0.0094604768970811	.	-1	-1	.	.	.	0
XIV	495068	495468	-0.661502961856132	0.0020684188951676	.	-1	-1	.	.	.	0
XV	161644	162044	-0.6613040388150426	0.008423591559163	XV	161579	161788	+	CDS	YOL085W-A	144
XV	161644	162044	-0.6613040388150426	0.008423591559163	XV	161676	162014	-	CDS	YOL085C	338
XVI	425229	425629	-0.6564876237842934	0.0018132013042535	XVI	425254	425847	-	CDS	YPL067C	375
XII	108243	108643	-0.6475134372322005	0.0015700477816456	.	-1	-1	.	.	.	0
V	461842	462242	-0.6459632774754269	0.0019219121922886	.	-1	-1	.	.	.	0
VIII	55887	56287	-0.6448108644653539	0.0130155018623111	.	-1	-1	.	.	.	0
VII	433218	433618	-0.6423029461179036	0.0047364817241223	VII	433217	433579	-	CDS	YGL034C	361
II	140532	140932	-0.6421107223692993	0.0172869771539162	.	-1	-1	.	.	.	0
V	491032	491432	-0.6421089485022358	0.0049004027425364	.	-1	-1	.	.	.	0
XII	187257	187657	-0.6403910272914345	0.0014009897074452	.	-1	-1	.	.	.	0
VII	159076	159476	-0.6394110313855591	0.0093776047063257	VII	157906	159093	+	CDS	YGL181W	17
V	460023	460423	-0.6317917838945352	0.0204205218114045	V	457809	460223	-	CDS	YER144C	200
XII	645695	646095	-0.6309752245957216	0.0045106927254704	XII	645603	645953	-	CDS	YLR255C	258
XI	514396	514796	-0.630780274919925	0.0147939057467716	.	-1	-1	.	.	.	0
V	284571	284971	-0.6283043968703977	0.0047364817241223	.	-1	-1	.	.	.	0
XVI	591189	591589	-0.627137048585516	0.0085923223830602	.	-1	-1	.	.	.	0
V	152918	153318	-0.6268909563418118	0.0085923223830602	.	-1	-1	.	.	.	0
IV	835845	836245	-0.6263021701311795	0.0033759193906646	IV	836231	836746	-	CDS	YDR187C	14
IX	139061	139461	-0.6255605423796184	0.0089818096304618	.	-1	-1	.	.	.	0
XIV	663792	664192	-0.6244981325591116	0.0022064345185454	.	-1	-1	.	.	.	0
II	350741	351141	-0.6242936271858331	0.0072141424953197	.	-1	-1	.	.	.	0
XV	494258	494658	-0.6238134988029065	0.0211393419557975	XV	493433	494467	+	CDS	YOR091W	209
X	646858	647258	-0.6230837521393702	0.002212492225217	X	647126	647473	+	CDS	YJR120W	132
IV	1429084	1429484	-0.6185272016690229	0.0042007978044205	IV	1429191	1430789	-	CDS	YDR488C	293
I	45269	45669	-0.617157070330583	0.0178978844283994	.	-1	-1	.	.	.	0
XV	514595	514995	-0.6155782284477693	0.0019683999016594	.	-1	-1	.	.	.	0
VIII	296744	297144	-0.6141585266303977	0.024909509942569	.	-1	-1	.	.	.	0
II	415312	415712	-0.6133472269852813	0.0050679969174199	.	-1	-1	.	.	.	0
X	291116	291516	-0.6107535039586962	0.0076456458081462	X	291339	293981	-	CDS	YJL078C	177
V	191913	192313	-0.6100046647397593	0.0099694035931641	V	191962	192624	-	CDS	YER018C	351
XII	253249	253649	-0.607401332014222	0.0025167761133091	.	-1	-1	.	.	.	0
IV	1233666	1234066	-0.6072583810030365	0.0038706287258951	.	-1	-1	.	.	.	0
VII	598788	599188	-0.6062797204483936	0.0102117432672638	.	-1	-1	.	.	.	0
XVI	408837	409237	-0.602529191070934	0.0347874968585131	.	-1	-1	.	.	.	0
XIII	388277	388677	-0.6017214215400372	0.0158054919849457	XIII	388362	388730	-	CDS	YMR057C	315
II	477024	477424	-0.5997297380196182	0.0045106927254704	.	-1	-1	.	.	.	0
II	490473	490873	-0.5995854137149406	0.0181922310440199	II	490850	491053	+	CDS	YBR126W-A	23
IV	542142	542542	-0.5968000595423155	0.0234493709295168	.	-1	-1	.	.	.	0
VIII	48231	48631	-0.5944920220050116	0.0057135720147677	.	-1	-1	.	.	.	0
VII	788232	788632	-0.5935436239244486	0.0055703792953521	.	-1	-1	.	.	.	0
II	419451	419851	-0.5924173138971821	0.0136025466283424	.	-1	-1	.	.	.	0
XII	510507	510907	-0.5921882246284484	0.0026119057210629	.	-1	-1	.	.	.	0
XII	84073	84473	-0.5912137169618583	0.0047364817241223	.	-1	-1	.	.	.	0
XII	1	334	-0.588932298197878	0.0489333413288753	.	-1	-1	.	.	.	0
XII	828078	828478	-0.585565330837812	0.0110882939462953	.	-1	-1	.	.	.	0
XV	218659	219059	-0.5850186157617541	0.0048647416744545	.	-1	-1	.	.	.	0
XIII	510762	511162	-0.5814223465021552	0.0136025466283424	XIII	510704	511075	-	CDS	YMR122C	313
XIV	197913	198313	-0.5808610571914744	0.0243746124185017	XIV	196429	197943	-	CDS	YNL241C	30
VII	428053	428453	-0.5807148224167598	0.0321689965564191	.	-1	-1	.	.	.	0
V	242090	242490	-0.5805298196192951	0.020583194492208	.	-1	-1	.	.	.	0
V	211972	212372	-0.5802536097105035	0.0021612469797252	.	-1	-1	.	.	.	0
XVI	812707	813107	-0.57975044531014	0.0029856847346428	.	-1	-1	.	.	.	0
XIII	26060	26460	-0.5792579759413133	0.0344829788496746	XIII	26041	26418	-	CDS	YML122C	358
XV	304647	305047	-0.5792428386812973	0.0174012365018072	.	-1	-1	.	.	.	0
X	651394	651794	-0.5707303642393133	0.015164517098378	.	-1	-1	.	.	.	0
VIII	422465	422865	-0.5704068898078494	0.0049900876616425	.	-1	-1	.	.	.	0
IV	1278556	1278956	-0.5694381583479805	0.0308925457554938	.	-1	-1	.	.	.	0
VII	700577	700977	-0.5675737709718581	0.0113285942931161	.	-1	-1	.	.	.	0
V	422481	422881	-0.5617798848185901	0.0067457773808409	.	-1	-1	.	.	.	0
XVI	921046	921446	-0.5586854001458106	0.0298348835302907	.	-1	-1	.	.	.	0
XIII	457993	458393	-0.5580960977289796	0.0308925457554938	.	-1	-1	.	.	.	0
