seqnames	start	end	width	strand	Conc	Conc_SPS	Conc_WT	Fold	p.value	FDR
VII	328392	328792	401	*	6.3117662378630035	6.146779642146898	6.594059407799028	-0.018181660990243566	0.05150122706023282	0.8855292178825753
IX	122127	122527	401	*	6.855332668740421	6.7284062658735735	7.0799153276181945	-0.023619579825916143	0.05160854092221877	0.8855292178825753
IX	41452	41852	401	*	6.357191607085393	6.1289561812034	6.72751572893997	-0.014072557962365772	0.05315175612311458	0.8855292178825753
VII	472383	472783	401	*	7.064293889247301	6.851992095259598	7.413299065336693	-0.01645228902196621	0.053524156897533516	0.8855292178825753
II	408627	409027	401	*	8.745331368869385	8.869995827977576	8.458132672289816	0.02095937189319676	0.055129017072219115	0.8855292178825753
XV	424202	424602	401	*	8.646770061627347	8.44705979668761	8.978531648887596	-0.016273690936093203	0.05555893549380149	0.8855292178825753
VI	176603	177003	401	*	7.6407539410316305	7.5229899525695805	7.850856129501627	-0.023203139106227642	0.05893099957251082	0.8855292178825753
IV	667876	668276	401	*	5.259045987469377	5.064718795546263	5.583325751862667	-0.014780419143432758	0.06237178479713728	0.8855292178825753
X	223905	224305	401	*	6.6453979402007635	6.464683264576163	6.95045596874404	-0.01678021392500402	0.06250680912565194	0.8855292178825753
XIII	472777	473177	401	*	8.923998001162104	9.012521434186441	8.728773949617155	0.026083198746219897	0.06278855119268022	0.8855292178825753
IV	302837	303237	401	*	7.565047778208424	7.371487358151209	7.8882563771729055	-0.015056213827710978	0.06441218491805244	0.8855292178825753
XVI	114556	114956	401	*	10.844131237624792	10.98792440339917	10.504763889809016	0.016430895166760207	0.06540699757137577	0.8855292178825753
II	419413	419813	401	*	9.53019373736369	9.647244443002913	9.263060212480461	0.020013392920036156	0.0672049504608864	0.8855292178825753
IX	139166	139566	401	*	9.170737534913503	9.28826466841583	8.902359675610164	0.019331667093915747	0.06968390721067458	0.8855292178825753
VII	115465	115865	401	*	6.4809016429465265	6.322400439408425	6.753628663001263	-0.01737643223972054	0.07256044611880602	0.8855292178825753
IV	258487	258887	401	*	5.723130815088977	5.440937074961186	6.161765126630805	-0.010797378191137543	0.07294961867118216	0.8855292178825753
II	624899	625299	401	*	8.709308929668525	8.816479833633453	8.467649752740108	0.0208305841823229	0.07304218716234949	0.8855292178825753
II	45176	45576	401	*	8.951655161939774	9.045733419036273	8.742816640635853	0.02374832870692989	0.07445088988595977	0.8855292178825753
VI	54984	55384	401	*	7.291465584086582	7.4139159530796634	7.010141655239068	0.018797292313827742	0.07498244028453069	0.8855292178825753
II	-78	322	401	*	5.994462097772402	6.169151020792342	5.5650377145715835	0.012888973354942938	0.0753876774929926	0.8855292178825753
IV	794170	794570	401	*	6.32836354315183	6.151045556592994	6.6285564124456124	-0.015022971636296751	0.07543819508871874	0.8855292178825753
XI	408065	408465	401	*	6.781177746676581	6.630346240455235	7.042452985818406	-0.01810860493354592	0.07606130669373247	0.8855292178825753
II	564897	565297	401	*	6.142519883585782	5.903034413488265	6.527570156628395	-0.01257671147535777	0.07807588102624888	0.8855292178825753
XIV	569750	570150	401	*	6.947507171899046	6.766606477958625	7.252830835607915	-0.014762579926427086	0.07942984187633538	0.8855292178825753
XVI	775387	775787	401	*	6.673457093503223	6.526059896295133	6.929554965905264	-0.01649904599682034	0.07980509669537303	0.8855292178825753
XI	327686	328086	401	*	7.455345970059471	7.2905344066691375	7.7373823556004	-0.015505620945127585	0.08017183600212227	0.8855292178825753
IX	382294	382694	401	*	8.719383472236588	8.816223141770362	8.503709101306427	0.02176412075464461	0.08206470804073868	0.8855292178825753
XI	567539	567939	401	*	6.125781226867154	5.941027849446237	6.436587911639565	-0.013230288509429755	0.08288499407912228	0.8855292178825753
XV	464270	464670	401	*	7.152423854746854	7.028311444424942	7.37258442742445	-0.019724182400850256	0.08594431167698759	0.8855292178825753
XIV	651926	652326	401	*	9.394278443020816	9.504966973339213	9.143620741836402	0.01840106615301748	0.08695066288404671	0.8855292178825753
XVI	207479	207879	401	*	7.407368837374873	7.602076639911491	6.915321402535804	0.009894647140141124	0.08752949903278565	0.8855292178825753
VII	976862	977262	401	*	9.008892978160189	9.114283168314133	8.771759473327672	0.019293146677133798	0.0880902160442505	0.8855292178825753
X	639373	639773	401	*	10.03831006987213	10.148853607419035	9.788024824294853	0.01847831047322463	0.08847703790269879	0.8855292178825753
XV	79880	80280	401	*	9.149420260122774	9.239531283101543	8.950323573461638	0.02197997351303338	0.08958112907229192	0.8855292178825753
XVI	744080	744480	401	*	6.382671588496248	6.1767820672511045	6.722939980529502	-0.011994878542234308	0.09042510990411147	0.8855292178825753
IV	1011635	1012035	401	*	9.80166047622219	9.930502376040339	9.50328714744548	0.015296839042622145	0.09379042314548662	0.8855292178825753
VIII	62547	62947	401	*	6.06502214648749	5.895895135027529	6.3533672624805595	-0.013834882666071312	0.0938343906000883	0.8855292178825753
XIV	568028	568428	401	*	7.044557235275213	6.9303211271691705	7.2490201143651465	-0.020519850721957486	0.09418377442435867	0.8855292178825753
VII	277065	277465	401	*	7.004559593405131	6.880096391621944	7.225272633359048	-0.01887017299839723	0.09491245083001963	0.8855292178825753
IV	341213	341613	401	*	6.656917238089938	6.452687561118917	6.994909065968606	-0.01208108349038882	0.09510516660633703	0.8855292178825753
XIII	540362	540762	401	*	10.525831475220226	10.669713698672947	10.18621512814561	0.013446868326409317	0.09633472133337863	0.8855292178825753
XV	860542	860942	401	*	5.567763601939649	5.388092060848219	5.871330486430113	-0.012567230976631063	0.09650145051293141	0.8855292178825753
XII	1012146	1012546	401	*	9.414517662019199	9.530827907215015	9.149315130201662	0.016898995588563004	0.09703565585024	0.8855292178825753
VI	255395	255795	401	*	9.384813068474525	9.50512137474086	9.109141592182471	0.01615575137952518	0.0976103543904496	0.8855292178825753
VII	560006	560406	401	*	5.94550047862338	5.758281114590789	6.259798129266025	-0.012152786150156055	0.09786709305486559	0.8855292178825753
VII	809724	810124	401	*	10.051345030732598	10.196314858198393	9.70868310089473	0.013138769255006379	0.09809301701427905	0.8855292178825753
XIII	625887	626287	401	*	7.32004773055688	7.461648553276699	6.98679169125934	0.013333208909115175	0.09865833248126725	0.8855292178825753
IV	1434314	1434714	401	*	7.5712275445548265	7.475350960242962	7.745752750386181	-0.02151161534914882	0.09897035721980159	0.8855292178825753
XI	258604	259004	401	*	9.050378476780272	9.143847544894607	8.843041891036679	0.02032158851872537	0.09936175016447314	0.8855292178825753
II	135930	136330	401	*	9.80812244564529	9.911519370628818	9.576031439637704	0.01828861372429233	0.09954550946166137	0.8855292178825753
X	617783	618183	401	*	6.382880360763895	6.253797842589378	6.610836319040374	-0.01677761244973995	0.10224560623508372	0.8855292178825753
VIII	540698	541098	401	*	3.1901215570994355	2.7889505630937417	3.7610829797328367	-0.006144757158198405	0.10251812200892112	0.8855292178825753
XV	988541	988941	401	*	9.802280003593117	9.971240712507665	9.390131520738942	0.010830800883992242	0.10289665957741133	0.8855292178825753
XV	571770	572170	401	*	5.651978338043497	5.459811215728198	5.973237028923928	-0.011348931828695995	0.10395842008029799	0.8855292178825753
XVI	214572	214972	401	*	10.441244621895867	10.570662068576963	10.141322351552008	0.014234351889067277	0.10540196956761688	0.8855292178825753
IV	1468769	1469169	401	*	9.615786435059503	9.737288072601086	9.336969777006813	0.015059726063483532	0.1059852038961267	0.8855292178825753
II	595579	595979	401	*	7.82571263419164	7.918667553327442	7.6196419576610435	0.01869449773714308	0.10633455892842339	0.8855292178825753
VII	165840	166240	401	*	9.239270973843777	9.380347052591166	8.907472490485686	0.013023579317443426	0.10710516428223654	0.8855292178825753
XIII	774008	774408	401	*	11.067379406727806	11.23419025965193	10.661644222488256	0.010702030833182968	0.10780797618465747	0.8855292178825753
IV	321768	322168	401	*	7.841830342456836	7.724119872649273	8.05184724870238	-0.017678163715551927	0.10814805404012198	0.8855292178825753
XIII	26023	26423	401	*	8.479591639819413	8.660303115297987	8.031702231109872	0.009660780248322808	0.10839357259568866	0.8855292178825753
IV	591811	592211	401	*	10.312704529691347	10.459069115122652	9.966124096337646	0.012175918415292475	0.11073242802385894	0.8855292178825753
II	347407	347807	401	*	6.36126861820348	6.224232848091438	6.601556800462198	-0.014446044277860766	0.11422571407474852	0.8855292178825753
XV	638801	639201	401	*	9.071640067815114	9.193055097737576	8.793051994099596	0.014428283091165433	0.1191458492536851	0.8855292178825753
IV	1194942	1195342	401	*	6.58204086304771	6.447545169249955	6.818409252040375	-0.015262401729124768	0.11943270045085018	0.8855292178825753
XVI	870165	870565	401	*	4.358457463634466	4.066790331465409	4.808504794963353	-0.007412627251592868	0.12004159933102514	0.8855292178825753
XI	355640	356040	401	*	9.775419166615196	9.916257845346742	9.444279440310497	0.011968877765999919	0.12019507274303527	0.8855292178825753
XI	219737	220137	401	*	6.910600708615824	6.796384716070988	7.115031330103896	-0.01595065711972903	0.12064852325304996	0.8855292178825753
XVI	526877	527277	401	*	8.66225974113825	8.765072240603416	8.431642544406909	0.016093709695188564	0.12159634662114191	0.8855292178825753
VII	920049	920449	401	*	8.468502437330036	8.549382201253898	8.291720876361579	0.02121244664572928	0.12169560468229466	0.8855292178825753
VI	221559	221959	401	*	8.544701095541203	8.622151454616409	8.376086610981078	0.021677794649108448	0.12237930021793914	0.8855292178825753
XV	978643	979043	401	*	10.91627844691551	11.058064366505418	10.582507794864899	0.011758733920555658	0.12320602852600668	0.8855292178825753
II	651299	651699	401	*	7.721933478518569	7.997926032855544	6.931939061729993	0.00531340777306991	0.1238441515845742	0.8855292178825753
III	246616	247016	401	*	6.618975827785628	6.426148316077123	6.941159291195194	-0.0109836370348213	0.12432909365365082	0.8855292178825753
XV	109507	109907	401	*	11.161741403363129	11.305350897666031	10.822887404398353	0.011473456212910798	0.12535662871544842	0.8855292178825753
X	662950	663350	401	*	9.672260297572885	9.778452705543078	9.433090409910818	0.015644819549164225	0.12573700032541785	0.8855292178825753
IV	461297	461697	401	*	7.113587171942114	6.99210768692304	7.3295900360803214	-0.01638185548969163	0.12663859287861154	0.8855292178825753
XIV	440828	441228	401	*	9.956183876455723	10.056578404973072	9.731642078153815	0.016387878010553365	0.12677389518954726	0.8855292178825753
XIII	457977	458377	401	*	7.2350708481689745	7.093127903644323	7.4828822617710955	-0.013925578767584934	0.12785895979992662	0.8855292178825753
XIII	282919	283319	401	*	8.992787986857257	9.134328825981253	8.659698662503308	0.011307193664358691	0.13006048755391356	0.8855292178825753
XII	241785	242185	401	*	7.429737837844846	7.291922874473714	7.671224943985346	-0.013711244835253338	0.13103542150443045	0.8855292178825753
XVI	695039	695439	401	*	6.816142891640004	6.709010941913232	7.009140112087681	-0.016429816826436214	0.13183319166999533	0.8855292178825753
XIII	250318	250718	401	*	8.131738253180748	8.336315212337366	7.607452409848236	0.007354413315305662	0.13217349056605393	0.8855292178825753
V	211882	212282	401	*	6.899819012297947	6.748537994578038	7.161769626462112	-0.013738854136198866	0.13442727380716782	0.8855292178825753
XIV	217304	217704	401	*	8.071846349273734	8.135989238470048	7.93431395602319	0.023851980865298914	0.1351497919157706	0.8855292178825753
X	123075	123475	401	*	8.926225707843571	9.02569924094806	8.70398862591432	0.015635633681335543	0.13632265037054192	0.8855292178825753
XIII	408227	408627	401	*	10.589731259184195	10.709574734284097	10.315282350928813	0.013093219889454734	0.13648210521983817	0.8855292178825753
IV	130517	130917	401	*	7.414530394582347	7.490177284274421	7.250184629175606	0.02115656222803126	0.13691092838885183	0.8855292178825753
XVI	264621	265021	401	*	5.713522774253033	5.548807807160893	5.995417413498615	-0.011167952686621416	0.13702446072220972	0.8855292178825753
XVI	202879	203279	401	*	6.295966233021598	6.183099241257376	6.498230901471428	-0.015521890555506023	0.1394683494664125	0.8855292178825753
XV	92863	93263	401	*	6.584404353511172	6.436515385321488	6.841245489541397	-0.012298593911708977	0.13950982544447102	0.8855292178825753
IV	1161767	1162167	401	*	10.293148729864997	10.429091680582593	9.975503526988145	0.011262051700811012	0.1399460017111581	0.8855292178825753
XVI	308255	308655	401	*	6.125092175282369	5.972603652070862	6.388854419650746	-0.012408909419969354	0.140308965463943	0.8855292178825753
VII	555303	555703	401	*	7.387291153025935	7.29235490894526	7.560255756066905	-0.018490693354177835	0.14389890509625086	0.8855292178825753
XIII	431554	431954	401	*	9.83511554913215	9.947796516885507	9.579326129261151	0.01336731121388018	0.14426067345403285	0.8855292178825753
I	210874	211274	401	*	3.528538645663454	3.2850304085616586	3.9187908227523147	-0.006812332681473232	0.1445834315080191	0.8855292178825753
XIV	301176	301576	401	*	9.22465440742572	9.341047298238987	8.959236527299046	0.012966736322291735	0.14504376737144314	0.8855292178825753
VIII	296744	297144	401	*	9.670981453084268	9.763946559564905	9.464885708998308	0.016130040413987703	0.1454910923863111	0.8855292178825753
VIII	562258	562658	401	*	4.598343175819322	4.7897421237005595	4.116896747168598	0.007022978172645739	0.1466649756605	0.8855292178825753
VII	534793	535193	401	*	6.006764157967438	5.828255160183482	6.3086661145261225	-0.01009054298585971	0.1481758128647196	0.8855292178825753
II	278417	278817	401	*	5.8474796391791655	5.606461396569682	6.234515888554622	-0.008260337034734022	0.14941080579481772	0.8855292178825753
IV	562638	563038	401	*	9.077608494501764	9.178604708279243	8.851558240569549	0.014489283260547598	0.14960035840006983	0.8855292178825753
IV	721692	722092	401	*	9.407906795648364	9.51814261007696	9.158411582965055	0.013352767775719195	0.1506635093502482	0.8855292178825753
XV	228194	228594	401	*	6.194131903191409	6.0648753367635955	6.422359601283046	-0.013500249130009481	0.15197989255991753	0.8855292178825753
VII	987246	987646	401	*	10.375655534745032	10.487901667219212	10.120988239392684	0.012957900938397805	0.15271670050464406	0.8855292178825753
XIV	355331	355731	401	*	9.764311137517657	9.856046187335062	9.561237719287462	0.015529761556526557	0.15538485004815536	0.8855292178825753
XII	803535	803935	401	*	7.179039901032352	7.373823118911196	6.686749653422052	0.006843339827835705	0.15579475412777416	0.8855292178825753
IV	421660	422060	401	*	5.758838329116188	5.579515217563524	6.061906555138154	-0.009541999840355333	0.15674330952238472	0.8855292178825753
XV	391481	391881	401	*	9.74565446981848	9.836509737572598	9.544737277658005	0.01550798065632288	0.15820056258726173	0.8855292178825753
V	6083	6483	401	*	7.621308715751028	7.706847237955117	7.433326325847289	0.016504773377949658	0.15870138090754232	0.8855292178825753
III	78119	78519	401	*	9.3414850068374	9.507049334217623	8.939450999985606	0.008262995489575205	0.1597854910000706	0.8855292178825753
VI	74694	75094	401	*	7.846702950626458	7.933289385215757	7.656184074970172	0.015227332387461646	0.16118118598244272	0.8855292178825753
XII	839369	839769	401	*	7.197064200409384	7.054832741202454	7.445315925950627	-0.011158204495936953	0.16230892230911653	0.8855292178825753
IV	1429082	1429482	401	*	9.581250123330234	9.657142917937296	9.416323370608799	0.0178787110434271	0.16454599674357623	0.8855292178825753
XV	161642	162042	401	*	9.505193814858583	9.612313883126681	9.263664111151975	0.012894434846916087	0.16523113991346539	0.8855292178825753
XII	1071442	1071842	401	*	9.922344591040012	10.070183743553851	9.571605688457089	0.009086582341279514	0.16681833383062925	0.8855292178825753
XV	520550	520950	401	*	9.374739798203413	9.48927170709977	9.114160299649047	0.011774790755289394	0.16766305185108077	0.8855292178825753
VIII	-151	249	401	*	7.223614226138013	7.043493080095264	7.527824134892327	-0.00913062118188818	0.16811907516901314	0.8855292178825753
XII	734600	735000	401	*	6.453955361211535	6.305236563763945	6.712049261539224	-0.00997905739833196	0.1684561203716256	0.8855292178825753
VII	733117	733517	401	*	9.702133032519189	9.797130125444182	9.491024987045758	0.01425217247627347	0.1685313570927495	0.8855292178825753
XVI	339418	339818	401	*	9.074804279668983	9.148231811682034	8.91568706187862	0.01787923920441387	0.17092469184719195	0.8855292178825753
XV	377760	378160	401	*	7.62982717991507	7.49114718876891	7.872643358010452	-0.01189859626361028	0.171370589594004	0.8855292178825753
VIII	358375	358775	401	*	5.5063490531479165	5.373152183670709	5.740706324988406	-0.011167411861853405	0.17144215448312933	0.8855292178825753
V	18808	19208	401	*	7.312634874965029	7.218301843464022	7.484596951469649	-0.014986798144557091	0.17159274837554775	0.8855292178825753
IX	258288	258688	401	*	6.800125865942307	6.707573123425558	6.969122620022303	-0.014449554851540817	0.1720370145617187	0.8855292178825753
XVI	829111	829511	401	*	9.812225160898098	9.899392616216451	9.620297197100733	0.015172304872809541	0.17419007936974445	0.8855292178825753
XIII	653274	653674	401	*	10.3737199966699	10.480359862616986	10.133412520425523	0.012264782913699231	0.17662609092420808	0.8855292178825753
IV	1013720	1014120	401	*	9.25368452363027	9.333090058866505	9.080421863361707	0.0162486822656025	0.17811869580194045	0.8855292178825753
X	136247	136647	401	*	9.125139037635668	9.269433272399205	8.784369974851732	0.008710197680202838	0.17985414937736913	0.8855292178825753
IV	132846	133246	401	*	8.931782855095644	9.036012624472296	8.69758793604508	0.012370448129877578	0.18010026585594618	0.8855292178825753
II	415307	415707	401	*	9.096611950746516	9.17402054808515	8.928096517502286	0.01651703318587512	0.18229708826228913	0.8855292178825753
XVI	840513	840913	401	*	8.57631543069821	8.662075766176065	8.387796664416621	0.014293556536217975	0.18329533632257367	0.8855292178825753
XVI	431748	432148	401	*	10.492670046917706	10.600279163107782	10.249894117732083	0.01173467743449548	0.18396788073457662	0.8855292178825753
XVI	22478	22878	401	*	6.191036657062181	6.013329343195617	6.491788584558307	-0.00812619993358944	0.18448361653988724	0.8855292178825753
XI	393411	393811	401	*	6.671261284234308	6.567093698464615	6.859430291800048	-0.013016016070614346	0.18451526186707065	0.8855292178825753
XIII	29842	30242	401	*	6.7237963387932576	6.62118138623881	6.909426054349967	-0.013971779146898568	0.18502821152903284	0.8855292178825753
V	467838	468238	401	*	9.002488878502277	9.10253020998001	8.778831536420242	0.012369227739413863	0.18642960014597182	0.8855292178825753
XVI	40291	40691	401	*	10.032480895818322	10.131411902292866	9.811599034344882	0.012658712420388924	0.18665529329912664	0.8855292178825753
IV	1507219	1507619	401	*	9.517569784421443	9.644197487428857	9.225134228191235	0.009913866334378046	0.187076678055587	0.8855292178825753
IV	1450810	1451210	401	*	6.209877013263447	6.081709766609498	6.436402584059938	-0.010831448026909486	0.18881997405434892	0.8855292178825753
XI	313276	313676	401	*	6.3374479794678305	6.220230015134137	6.546679690584536	-0.012237036102458201	0.19096610250331897	0.8855292178825753
VII	785668	786068	401	*	10.131654689583549	10.280995999344677	9.776662756990323	0.007948150666864238	0.19318135129560698	0.8855292178825753
VII	158961	159361	401	*	8.44823751014233	8.627278323951296	8.005501798067026	0.006434895687420688	0.19346304946977627	0.8855292178825753
VII	876247	876647	401	*	6.07022996074541	5.94438777350537	6.293111440221218	-0.010509101428513605	0.1938655494341911	0.8855292178825753
XIII	388277	388677	401	*	8.2199909857019815	8.073754320581635	8.474332301780517	-0.010058329427681848	0.19412853042504674	0.8855292178825753
X	374278	374678	401	*	6.5085741170114	6.59501417261063	6.318409932489255	0.012271451299393608	0.1941316868990326	0.8855292178825753
XV	579701	580101	401	*	7.134892028010664	7.023863034491297	7.334197096114316	-0.013182719628401065	0.19537430680752965	0.8855292178825753
II	165039	165439	401	*	9.893713927349957	9.978438443672657	9.707697508329069	0.014056303697520322	0.19697196473544662	0.8855292178825753
XIV	602128	602528	401	*	7.490334708200008	7.412415362077032	7.634582036303308	-0.017609455200774338	0.19759730704310655	0.8855292178825753
XIV	62984	63384	401	*	8.659728459048685	8.737859409195805	8.489498371175216	0.015297213445883603	0.19808788712345415	0.8855292178825753
XVI	641271	641671	401	*	9.947670987677393	10.052697964463835	9.71145816234744	0.011157767348402892	0.1997517401984456	0.8855292178825753
XI	614829	615229	401	*	9.86536540808444	10.01720438103609	9.50326414154423	0.007546147836679793	0.20129568240453716	0.8855292178825753
XVI	794552	794952	401	*	7.30296912566915	7.177652936983204	7.525024107101903	-0.010399367147155527	0.20159195669315863	0.8855292178825753
IV	550791	551191	401	*	7.9347674160172454	8.157383452582426	7.3490219889353705	0.004791830498022389	0.20301739056146023	0.8855292178825753
X	159896	160296	401	*	9.009874439162374	9.092497069339197	8.828916992717465	0.013621189559781307	0.20302180976932	0.8855292178825753
IV	998350	998750	401	*	6.136437051976494	6.004599053563725	6.368685281103182	-0.010978524808199644	0.20395103371377407	0.8855292178825753
IV	368837	369237	401	*	9.615003380831478	9.71783110801968	9.384347809366602	0.011011400223226631	0.20682339538208014	0.8855292178825753
IV	635907	636307	401	*	11.131861304228647	11.255056153905725	10.848565677355102	0.009236562672612102	0.20697741767143985	0.8855292178825753
X	-163	237	401	*	2.164706504263617	2.4448698243336464	1.3571161047402964	0.0032312225135826588	0.20700412285279796	0.8855292178825753
XVI	593938	594338	401	*	5.767446670716383	5.634462935290508	6.0014734818458475	-0.009799415012468862	0.20718411569989123	0.8855292178825753
XII	809098	809498	401	*	9.128400280494715	9.20705208051916	8.956932047849342	0.014327396179368384	0.20992880933432526	0.8855292178825753
X	538389	538789	401	*	6.141516854395298	5.994199253629171	6.397494364732905	-0.008870176308792242	0.21099289617116243	0.8855292178825753
IV	538944	539344	401	*	10.435109583331135	10.558635373936099	10.150936292609458	0.00895256546960229	0.21281307123484602	0.8855292178825753
XIII	637023	637423	401	*	6.715304527881378	6.578645745164391	6.955012059198629	-0.009183346088177776	0.21454419571229727	0.8855292178825753
XVI	502592	502992	401	*	10.165101038505941	10.29505475063751	9.86373348752776	0.008413211035076657	0.21466887382682534	0.8855292178825753
XIV	444327	444727	401	*	7.234540656262692	7.152250807259708	7.386250773446318	-0.014809124281742914	0.21484469874926868	0.8855292178825753
III	295302	295702	401	*	6.95096977614312	7.064436791486495	6.693148824902819	0.010223373354388806	0.21524647635329078	0.8855292178825753
I	20767	21167	401	*	7.250306640387532	7.351811136653621	7.022980375241427	0.011181423930373129	0.21543564481573416	0.8855292178825753
II	615021	615421	401	*	6.447317576295568	6.3174343033076745	6.676523050101635	-0.009754513420137535	0.21551709323083618	0.8855292178825753
XI	99508	99908	401	*	10.460579833221866	10.586540008075453	10.16992781040016	0.008654603433758283	0.21655426727429758	0.8855292178825753
IX	150196	150596	401	*	7.151536090930961	7.052860068372809	7.330691323228449	-0.012224548252182638	0.2168585417898302	0.8855292178825753
