seqnames	start	end	width	strand	Conc	Conc_SPS	Conc_SIR	Fold	p.value	FDR
IV	341213	341613	401	*	7.043650210415422	6.434767088888184	7.3027605632763075	-0.456636607273532	0.0020822784297430635	0.04511130712727914
IV	802592	802992	401	*	6.2087381670690975	5.7461746486453915	6.418809473979749	-0.43795398861836143	0.0020852097702925058	0.04511130712727914
IV	794170	794570	401	*	6.649565957280017	6.119678127906683	6.883027326864348	-0.44932263387089655	0.0021056876542394237	0.04511130712727914
V	18808	19208	401	*	7.56854761325833	7.172433263938706	7.75403202595149	-0.4128824643276296	0.0021387722423001874	0.04511130712727914
IV	644966	645366	401	*	7.247617692854547	6.762311010449655	7.465755704474708	-0.44011384408484266	0.0021444172416084477	0.04511130712727914
XVI	308255	308655	401	*	6.500322036103691	5.953007579079795	6.739602933498157	-0.4492531056374309	0.0021669186829697405	0.04511130712727914
XIV	602128	602528	401	*	7.750589553068415	7.388014284178991	7.923058795633288	-0.3907797937455114	0.002410373007900965	0.04906448167193964
IV	1075200	1075600	401	*	7.004599940765796	6.5270200303954855	7.2200166604015905	-0.4298206938286828	0.002681553964625048	0.049921193451366766
V	434411	434811	401	*	6.588339781178216	6.050369151543198	6.824512020734573	-0.4396335957797415	0.002708499831682077	0.049921193451366766
XVI	593938	594338	401	*	6.175309573183279	5.619301801982115	6.417458733278562	-0.44088115240236203	0.002761113990783938	0.049921193451366766
II	278417	278817	401	*	6.371433080182769	5.6369647364282836	6.667717138670507	-0.44138490249563006	0.0027878553304866802	0.049921193451366766
XVI	689529	689929	401	*	6.8767967159212935	6.386488752691663	7.096685658899976	-0.42895612785345943	0.002831032045565896	0.049921193451366766
VI	191419	191819	401	*	6.458036007304393	5.979698657035617	6.673720362041438	-0.4288334365196774	0.0028387098038585717	0.049921193451366766
XV	925108	925508	401	*	7.095844894782739	6.675518539000073	7.2904683059275825	-0.41371436135076917	0.0029520390872915117	0.049921193451366766
XI	313276	313676	401	*	6.703586051178541	6.213546233193877	6.923381325145369	-0.42929757650918293	0.002968095151890426	0.049921193451366766
VIII	521847	522247	401	*	6.566665158260466	6.0964960573979114	6.779453266844107	-0.4271999321335902	0.0030199440864269247	0.049921193451366766
XVI	246263	246663	401	*	5.494331181516052	4.878908954915833	5.75548278842083	-0.43930625878413515	0.0030880295880844214	0.049921193451366766
XIII	362835	363235	401	*	7.338067217113685	6.7725481962803435	7.583328316221588	-0.43535479596906546	0.003229360302118673	0.049921193451366766
V	53279	53679	401	*	8.298911791113332	7.891303929412182	8.488760860977575	-0.4053882202748106	0.003249822156845025	0.049921193451366766
IV	1289012	1289412	401	*	6.876521901925295	6.2735739732839875	7.133768971962028	-0.4367283141851749	0.003254907121440013	0.049921193451366766
IV	98089	98489	401	*	7.042379042553098	6.465362806584072	7.291365733221392	-0.43570394800485773	0.003255804902854257	0.049921193451366766
IV	884287	884687	401	*	6.778145577135795	6.356304826850355	6.973333625811392	-0.41042583096230106	0.0033908649842651424	0.049921193451366766
XII	426928	427328	401	*	6.620859885701979	6.043464032168279	6.869968919909844	-0.433105856308009	0.003413572612275079	0.049921193451366766
IV	1301190	1301590	401	*	7.6959500743499625	7.221332092744257	7.910318392881572	-0.42229043477176986	0.0034279355287510386	0.049921193451366766
XI	408065	408465	401	*	7.083545984863083	6.6206448624080245	7.293738300667132	-0.41795194823080434	0.003487569744626482	0.049921193451366766
XV	860542	860942	401	*	5.885150261990247	5.358862426154235	6.117397691257064	-0.4288187220811987	0.0035860914644870127	0.049921193451366766
VIII	146114	146514	401	*	7.0510747543660734	6.544078466861559	7.276747372165358	-0.4240578870117052	0.0036490974631643988	0.049921193451366766
XVI	328999	329399	401	*	6.896018179761927	6.544604606873717	7.064061796091828	-0.3764672320956527	0.0036673263769914206	0.049921193451366766
VIII	266935	267335	401	*	7.621271174953236	7.199720654570777	7.816351075279841	-0.40615709614011847	0.0036698174321389138	0.049921193451366766
III	246616	247016	401	*	6.968414131554528	6.409061692177244	7.211660722831843	-0.42897723791060643	0.003705940125210633	0.049921193451366766
VIII	358375	358775	401	*	5.829040055987436	5.325377373850323	6.053564532125543	-0.42217094571474456	0.0038557370662798034	0.05118630656104783
VII	277065	277465	401	*	7.247952463967414	6.852440353426692	7.433206850481025	-0.39402243282781296	0.004078647870872445	0.05272506878186939
VII	1011163	1011563	401	*	6.976772564376691	6.547422584775125	7.174748426475838	-0.40706636488998793	0.004136194458640222	0.05272506878186939
VII	124226	124626	401	*	6.943371094274972	6.537166945925606	7.132689671861574	-0.3998194278073477	0.004169527948584033	0.05272506878186939
VII	534793	535193	401	*	6.379005252950176	5.8019518223900715	6.628003932610718	-0.42409500734038125	0.004204773626363643	0.05272506878186939
XVI	264621	265021	401	*	6.0126842823870295	5.498003326165003	6.240990072301129	-0.42020786011506883	0.00425944878805495	0.05272506878186939
II	332440	332840	401	*	6.713670751347698	6.253288591545909	6.922959256215762	-0.41046950891623163	0.004471443064174862	0.05452166438798883
III	243	643	401	*	9.74167542915188	9.087706037611392	10.014617057216086	-0.41814424072143686	0.0046464651783063565	0.05452166438798883
IV	421660	422060	401	*	6.145283466602516	5.558567134865021	6.397383009530101	-0.4193665812410894	0.004649731487302823	0.05452166438798883
XVI	794552	794952	401	*	7.589246602470643	7.121673124458428	7.801109708584457	-0.4096350161177562	0.0046677958956996305	0.05452166438798883
XI	146815	147215	401	*	7.272464157517202	6.890388409241487	7.452551800507653	-0.38832803437801605	0.0047021959461256745	0.05452166438798883
IV	1362356	1362756	401	*	7.759673649609119	7.368711633719749	7.943185822173603	-0.3880831400333165	0.004804584931526883	0.05501249746598281
XVI	769115	769515	401	*	5.689281123948217	5.180281665398698	5.915641949571794	-0.4129476498288567	0.00499361677109021	0.055941329099603095
XVI	653769	654169	401	*	6.742662115640337	6.364785625268671	6.921121273680485	-0.3855297246572253	0.0050078482381740765	0.055941329099603095
IX	232485	232885	401	*	7.825560613356537	7.4349242990925815	8.008947784268862	-0.38614642563915835	0.005189364965368734	0.056345818002310415
XV	288317	288717	401	*	6.442608168118905	6.0300140087012455	6.6343359257235095	-0.3946213278716648	0.005226956084185102	0.056345818002310415
XVI	22478	22878	401	*	6.422102407425246	5.915076731932473	6.647785131020998	-0.4120523432326959	0.00522859664868601	0.056345818002310415
VI	157752	158152	401	*	6.140541713249752	5.688811845003509	6.346709354847565	-0.4007549670934109	0.005352932222225669	0.05701495250649666
XV	733573	733973	401	*	7.704389471733955	7.312515713832352	7.888251355943772	-0.38579592346638425	0.005462164321092136	0.05748254024463702
XV	300943	301343	401	*	6.6635302332173785	6.170104837214319	6.884506441878579	-0.40311761729784035	0.00562934706473764	0.05748254024463702
III	168164	168564	401	*	6.053459787831002	5.524040083175611	6.286763531832609	-0.4086383380601387	0.005633880842214618	0.05748254024463702
VII	472383	472783	401	*	7.37722428748204	6.875285574315382	7.601153602838439	-0.4051356083616003	0.005647847840630275	0.05748254024463702
IX	415636	416036	401	*	7.004451431235847	6.587970668184522	7.197637361071895	-0.3902432456807422	0.005951094348853577	0.059903323335712924
IV	519562	519962	401	*	6.683237850143782	6.337599382765307	6.848972770976549	-0.3647191911584786	0.006069468929931623	0.060430799345840946
X	73369	73769	401	*	6.419305635220232	5.967935731865389	6.625342885397021	-0.39555151736715616	0.006488507458995741	0.06332344545227633
IV	917949	918349	401	*	6.46977076057289	3.5673843570377888	7.0499161018605685	-0.17714321409007983	0.006498257502744515	0.06332344545227633
II	697462	697862	401	*	7.024463245567573	6.614666765041682	7.215138022417072	-0.3845941505409689	0.006594515110875825	0.06358500885855005
V	305890	306290	401	*	8.187455239243018	7.789626921019804	8.373593579787391	-0.3798397270050243	0.00666445293112791	0.06358998838451214
X	378390	378790	401	*	6.63599708183843	6.177142186611819	6.844736554521734	-0.39390273063363646	0.006755031673957574	0.06378978364273338
XV	94417	94817	401	*	6.2500551506640925	5.801055775291026	6.455232607615044	-0.389807332027988	0.006892709785441464	0.0641879401718568
VI	4718	5118	401	*	9.83316416760556	9.243551801276034	10.086187731970526	-0.3990953368635712	0.0069373428788360525	0.0641879401718568
V	13224	13624	401	*	6.117094399032168	5.61656508267657	6.340536441016902	-0.39554928086368363	0.007085068425563886	0.06426198829007372
VII	823370	823770	401	*	7.127898662770469	6.782608534653118	7.293493914899595	-0.3635750049054895	0.007085655914080181	0.06426198829007372
IV	258487	258887	401	*	6.076782108169596	5.457447195505405	6.339149313626179	-0.39587283694237585	0.007209050804736178	0.06474010330527784
IV	1150676	1151076	401	*	6.125772383588644	5.669806215294575	6.333471231879594	-0.39066698730866445	0.0073856547703145935	0.06555201367524091
X	402411	402811	401	*	7.097351987220818	6.678356702196777	7.29147844008958	-0.38184288846013315	0.007442586705485867	0.06555201367524091
IX	197496	197896	401	*	7.78783143306197	7.478727159984574	7.9386564261034085	-0.3409332939942109	0.007651849512765698	0.06675327765422265
X	745329	745729	401	*	9.606509279672895	8.823379862078005	9.916114620046452	-0.37426667995241397	0.007922390148000433	0.06715500498728612
II	5700	6100	401	*	10.019902586678867	9.401118310405662	10.282098980808044	-0.3906891300176939	0.007924545617814882	0.06715500498728612
VII	876247	876647	401	*	6.323849065026685	5.889232901127776	6.523768179422337	-0.383539960378217	0.007985791164577944	0.06715500498728612
XII	628242	628642	401	*	6.896927030406766	6.457864151960664	7.0984794677445295	-0.38250451938670954	0.00799115234019016	0.06715500498728612
XI	127020	127420	401	*	7.381321506695921	7.0313154683540064	7.548803628920088	-0.3581877508457949	0.008171280684582451	0.06795909718255588
X	549713	550113	401	*	7.338349234712743	6.84682451971821	7.5586629207658556	-0.38715094352891155	0.008235218108366488	0.06795909718255588
IV	1174181	1174581	401	*	5.962704139222404	5.491903102818922	6.175717109340059	-0.38556571816564006	0.008376765882746476	0.06850997811246225
XV	673706	674106	401	*	6.863700044458547	6.485982338935228	7.042097496060413	-0.36370476233182053	0.008751099347195276	0.0707128743318173
XVI	406245	406645	401	*	6.996058235480951	6.536535218439753	7.205037986684736	-0.3829407745308896	0.008800510560946696	0.0707128743318173
XII	588930	589330	401	*	6.688934810783415	6.190068563917069	6.911801051977064	-0.3845887368949533	0.008958224350999166	0.07135420439578466
XV	92863	93263	401	*	6.86016562869039	6.4141729880924	7.064249765343859	-0.37669758995816116	0.009606059443439422	0.07585474526026302
IX	324187	324587	401	*	6.516310206160276	6.095108723412827	6.711260005055627	-0.37391843007325765	0.009786739957643606	0.07662097265984225
V	211882	212282	401	*	7.180156258658913	6.7601313009426764	7.3746671972951345	-0.3687599376052425	0.009959503466171296	0.07731275572044836
XVI	942437	942837	401	*	7.224896517185589	6.773196227088452	7.431053446251578	-0.3741957495177227	0.010319670536436057	0.07941672627008144
XV	438497	438897	401	*	6.310175657687016	5.922511968076386	6.49242015230078	-0.365730704343651	0.010407030392994336	0.07941672627008144
VII	84238	84638	401	*	6.7642747286240335	6.39474003256286	6.939479316415221	-0.3585175277965222	0.01058235309435961	0.07941672627008144
XV	571770	572170	401	*	5.874682076574067	5.412279911207578	6.084695535413317	-0.37525377788025305	0.010808946885810621	0.07941672627008144
VII	67173	67573	401	*	7.497007365054274	7.064950026309831	7.695983471099909	-0.36963501660756976	0.010829722309084182	0.07941672627008144
VI	176603	177003	401	*	7.797678813176066	7.485395736544837	7.94982235526674	-0.33593180296578606	0.010852040340386374	0.07941672627008144
II	269901	270301	401	*	6.651055890954712	6.182549143950703	6.863251846203526	-0.3725168777150264	0.01097663122218501	0.07941672627008144
IX	169656	170056	401	*	6.7894540974353514	6.3606981300402445	6.987210155368429	-0.3700760399060636	0.011001617383937007	0.07941672627008144
VIII	315994	316394	401	*	6.371166120133513	5.865457306318236	6.5963957361523065	-0.37474225913775855	0.011010834319105179	0.07941672627008144
VII	726523	726923	401	*	8.567483537604833	8.254243427873057	8.720023247242793	-0.3352023664271225	0.011263866827744235	0.08027248403508382
VIII	4909	5309	401	*	8.879500042186027	8.442940313288888	9.080133894433331	-0.3675346974216916	0.011389937621340501	0.08027248403508382
XI	589903	590303	401	*	6.941816302864229	6.5248874856042205	7.1351699863059865	-0.3644886482933004	0.011455863748147273	0.08027248403508382
XI	393411	393811	401	*	6.895415060990265	6.52503785233574	7.07094954628427	-0.3567111215195035	0.011480016821611332	0.08027248403508382
XIII	379157	379557	401	*	7.573622820664663	7.243626018953117	7.733039251036681	-0.3384948125801318	0.011704759557925371	0.08122393753833061
IV	1434314	1434714	401	*	7.742444037852415	7.440139175104136	7.89043482737789	-0.3285170626532765	0.01182870156023101	0.08146684683587672
XIII	146007	146407	401	*	8.591826033622265	8.234608920450288	8.762176727730564	-0.34927498657725564	0.011941296992116324	0.0816285674983474
XV	796851	797251	401	*	7.481300244918737	7.125669508898488	7.651021594904765	-0.34530563547541365	0.012501135985310243	0.08425634335835733
IV	491087	491487	401	*	8.092586215690506	7.7767770915659264	8.246187543575665	-0.3317172195249206	0.012509675433118555	0.08425634335835733
IX	316296	316696	401	*	8.437017407220921	8.066138474647158	8.612748222166974	-0.35082570825364323	0.012650360974243298	0.0845819755650136
IV	321768	322168	401	*	8.05111610248961	7.705464040728995	8.216856473113157	-0.3427208294213048	0.012923979159459283	0.08529631239194953
VIII	466809	467209	401	*	6.711633393968816	6.25147468964337	6.9208416187721875	-0.36472360265618686	0.01302746840180998	0.08529631239194953
XIV	310129	310529	401	*	7.79381893839383	7.477372697976312	7.947683134797853	-0.3313028937598757	0.013225157241862948	0.08529631239194953
IX	210454	210854	401	*	5.9752165544361375	5.442773583241841	6.209537080169746	-0.3644929393968228	0.013296695692623024	0.08529631239194953
XV	69042	69442	401	*	6.820715433451413	6.424113842203421	7.006385851993058	-0.35205779500897116	0.013816683462665694	0.08529631239194953
XIII	517421	517821	401	*	6.034582987134313	5.50742363814666	6.267124667822796	-0.3624491450529509	0.013875907299526941	0.08529631239194953
XV	228194	228594	401	*	6.422166260653433	6.041405465310367	6.601744668114747	-0.3511616052757265	0.013923767794263166	0.08529631239194953
XVI	880146	880546	401	*	6.23434294456923	5.76628361506339	6.44637936541863	-0.36192665707949406	0.013973888584472823	0.08529631239194953
VIII	148729	149129	401	*	8.103050527173128	7.811966538688492	8.246322466207845	-0.31648577579532594	0.013978092100569441	0.08529631239194953
VII	185579	185979	401	*	6.454118068106613	5.998838079349146	6.661569312664312	-0.36073627052027435	0.014071389639463562	0.08529631239194953
III	316023	316423	401	*	9.091095203244024	8.39281033617285	9.37709461291765	-0.3473515652198693	0.014109904945708265	0.08529631239194953
VIII	556471	556871	401	*	9.134269737610698	8.302837815142768	9.45654654960315	-0.3281943713255978	0.0141479424584435	0.08529631239194953
XIV	725999	726399	401	*	5.981240799824157	5.581686814616471	6.1680364482042185	-0.35491902126778324	0.014243357354087527	0.08529631239194953
XIV	374727	375127	401	*	6.467642404857254	6.067137478594596	6.654799803744105	-0.35304460480516486	0.014302993160910701	0.08529631239194953
XV	464270	464670	401	*	7.371517641930728	7.01301811792165	7.5423763854087404	-0.34202693127937017	0.014425354662717925	0.08529631239194953
IV	1062929	1063329	401	*	5.847337973982486	5.39569140305171	6.053475446425023	-0.3591509736175123	0.014537755495845555	0.08529631239194953
II	605848	606248	401	*	8.131680954392705	7.787416754788039	8.296864579754148	-0.33859242873008816	0.014563714520702173	0.08529631239194953
IV	359461	359861	401	*	6.322512378398303	5.967028917918556	6.492175252498534	-0.34120950178057774	0.014564451081044316	0.08529631239194953
XII	374212	374612	401	*	6.019388974247714	5.614967688081177	6.208032745018527	-0.3537176574375942	0.014642297646001643	0.08529631239194953
IV	106740	107140	401	*	5.984689436503503	5.6016909102791574	6.165134055067492	-0.35278612809360926	0.014681400792343135	0.08529631239194953
XIV	604737	605137	401	*	8.284242648451343	8.03645875741521	8.408805906457552	-0.2886121216459026	0.014742062557148657	0.08529631239194953
XII	1051962	1052362	401	*	6.13612022348585	5.726421949976638	6.326757986425535	-0.3544842929711415	0.014835003984924714	0.08529631239194953
XVI	381358	381758	401	*	6.943353357585823	6.598200503048391	7.108893556075355	-0.3366377370539027	0.014898919195100356	0.08529631239194953
XV	901221	901621	401	*	8.468998588273772	8.17657496025316	8.612836647847907	-0.31602298996178124	0.01525134906924878	0.08677165060516696
XIII	101425	101825	401	*	6.918324369661964	6.520528798985221	7.104450226140632	-0.34885094984562387	0.01579695244247121	0.08885900766361443
IV	769076	769476	401	*	9.065039193399206	8.838296288328339	9.180215527070235	-0.2758856860400678	0.01588951274454701	0.08885900766361443
XIV	96118	96518	401	*	7.419247026678652	7.018915237426477	7.606338586471165	-0.3484282576580275	0.015909254647197345	0.08885900766361443
XV	606196	606596	401	*	7.4754981245391	7.184565485036692	7.618706057718209	-0.31479664579181293	0.01607159097622886	0.08918544706693673
XIV	568028	568428	401	*	7.225780399376855	6.905738953355962	7.38112487721063	-0.3230747887204435	0.016192255829463827	0.08918544706693673
VI	269842	270242	401	*	8.002377171080983	7.163877118829996	8.3264637792907	-0.3172803875901887	0.016259792205434973	0.08918544706693673
XI	216759	217159	401	*	8.182633815061324	7.852117789575431	8.342261535221034	-0.3289226871948703	0.016695871286150923	0.09066976906388341
VIII	505677	506077	401	*	8.188246359257326	7.8484149041155575	8.351646738391949	-0.3336223729081809	0.01673103178827795	0.09066976906388341
XV	710025	710425	401	*	6.410921289971037	5.9459119791537605	6.621868383652395	-0.3521492955185595	0.01682735888740194	0.09066976906388341
X	538389	538789	401	*	6.410931752033088	5.952026812090323	6.619689227680257	-0.3509006719705544	0.017089187245726677	0.09144142957296711
IV	569770	570170	401	*	6.593473194592534	6.189690780371993	6.7818748747231945	-0.34161465975114946	0.01717022476697636	0.09144142957296711
V	558918	559318	401	*	6.952714813539765	6.481918949366016	7.165725943765611	-0.3495045494708846	0.01755994991008565	0.09245139005876135
XVI	29710	30110	401	*	6.330112141154512	5.959720962076125	6.505652094502752	-0.34217909668358837	0.017600348592789913	0.09245139005876135
I	92484	92884	401	*	6.9223647574244325	6.537473848106158	7.103540452582445	-0.3411478989177461	0.017662656397689123	0.09245139005876135
X	415702	416102	401	*	6.63022641511184	6.28092652975039	6.79742654972859	-0.33026951340135147	0.0178973836351937	0.09308623037517431
V	396307	396707	401	*	8.650242530160524	8.377872380093706	8.78552731527973	-0.3030890431946966	0.017987186437124294	0.09308623037517431
II	347407	347807	401	*	6.5390578895104134	6.183531568271239	6.708737782374081	-0.33591001498904166	0.018182174279890183	0.09356669460887307
II	203059	203459	401	*	7.729156013150159	7.4491542304600165	7.867715877667819	-0.3040293888564461	0.01829663732921654	0.0936297195171081
XII	789851	790251	401	*	7.286698500930038	6.9793490331636	7.436793847719688	-0.31352050478295856	0.018683035680256865	0.09507589268397382
IV	217185	217585	401	*	6.885393119900906	6.533768603607239	7.053520819831901	-0.3298909974532849	0.018864277773530773	0.0951475034595894
II	227012	227412	401	*	7.157718298644013	6.819933109122435	7.320292890098045	-0.32677104223406284	0.018904853307473005	0.0951475034595894
VII	508428	508828	401	*	6.947003824185741	6.558492795270364	7.129574368073803	-0.33984311009103246	0.01921308462371632	0.09617041265204454
XIII	124225	124625	401	*	8.126322542251113	7.802051212658117	8.28340197132847	-0.32346403247527444	0.019422166579134884	0.09624916078415077
IX	102266	102666	401	*	7.007104787808511	6.57187601351432	7.207249329253688	-0.3421774601954174	0.019438968062301193	0.09624916078415077
XV	619214	619614	401	*	8.569097858479669	8.331697080423927	8.68905368458557	-0.28082865584178024	0.019656749396433817	0.09680420670501816
IV	1450810	1451210	401	*	6.4132328013789275	6.038122045701542	6.590615798862027	-0.3364233473779351	0.020110497363270117	0.09850917425002902
VIII	450654	451054	401	*	7.310561057233322	6.882437188169826	7.508083081653298	-0.34043069450653396	0.020442520727827367	0.09923075852078102
XV	241128	241528	401	*	7.37462273164977	6.988132433094136	7.556415276759029	-0.33347061116404053	0.020562673334324107	0.09923075852078102
IV	765246	765646	401	*	7.8594803485516875	7.511344684693891	8.026215153384436	-0.32672806754339767	0.02068649781224668	0.09923075852078102
XVI	309795	310195	401	*	6.793664351254426	6.415187956905076	6.972356556879124	-0.33268400251496294	0.020691129778896478	0.09923075852078102
XVI	188573	188973	401	*	7.39254413468436	7.1050156952108	7.534309895323267	-0.3076127147655044	0.021342357222172637	0.10182082924744862
III	299004	299404	401	*	7.7108155929200874	7.161079594312954	7.95089776246805	-0.33525427481216924	0.02147030814220072	0.10190052983552259
XV	577980	578380	401	*	8.566216427767294	8.277031837933762	8.708684413479538	-0.3035558240576975	0.021836375404527514	0.10289424286339452
VII	930834	931234	401	*	6.045299311197717	5.610042458972622	6.245454181561259	-0.33666621183450895	0.021927091187528013	0.10289424286339452
IV	1401333	1401733	401	*	7.974955851864804	7.64558532169502	8.134117288676881	-0.31987309733527247	0.022121108965632793	0.10289424286339452
X	705334	705734	401	*	7.475423100338326	7.762287983477382	7.281612800264577	0.3198234934954819	0.022129002013197292	0.10289424286339452
XIV	783697	784097	401	*	9.347438161290194	8.576804647061516	9.653677049471396	-0.30426068946885054	0.02242748647583764	0.10375544248417817
III	16919	17319	401	*	6.4375737694146125	6.010753839307252	6.6346125681178085	-0.3340527126890205	0.023074189711401117	0.10501756485653979
VII	115465	115865	401	*	6.625783181896316	6.29436423957548	6.785778074914552	-0.3186605709112836	0.023110731753135827	0.10501756485653979
XVI	40291	40691	401	*	9.868490129743138	10.088853804111722	9.725593263191394	0.2801431745185305	0.023149613062821487	0.10501756485653979
XV	462246	462646	401	*	7.041141411255815	6.781376604930874	7.170962065032948	-0.29201889047286406	0.023196569910730786	0.10501756485653979
XVI	281659	282059	401	*	8.750425009234672	8.478344105892967	8.885585177629409	-0.2960317355130079	0.0232735433033598	0.10501756485653979
VIII	175006	175406	401	*	8.724695990865795	8.449246370868234	8.861305296704325	-0.29534142945969355	0.0240850165228585	0.10758662216997762
IX	174868	175268	401	*	7.514947145953908	7.175248642057531	7.67829392141374	-0.3164809436196478	0.024146661233444045	0.10758662216997762
XII	522233	522633	401	*	8.456377771769798	8.204342946274522	8.582813595836367	-0.2841547505573882	0.02419524472381593	0.10758662216997762
XIII	637023	637423	401	*	6.923953318321351	6.527982840376653	7.109382791148393	-0.3287276297510574	0.024412392762011594	0.10802778632851508
XV	274463	274863	401	*	7.210383120922137	6.8629966523045285	7.3768182004654435	-0.31527664311335934	0.02583749848642132	0.11378436833443237
XVI	378469	378869	401	*	8.653659298285767	8.397255627511555	8.7820113704253	-0.28501233953540267	0.026219625331938844	0.1149147215505071
VII	541719	542119	401	*	6.238926893885129	5.902445704308904	6.400974386764334	-0.31459257745125135	0.02646930007071172	0.11498193550096361
IV	1251683	1252083	401	*	8.67183046528859	8.41946636759616	8.798411004723201	-0.28311260644266556	0.02648851120608966	0.11498193550096361
