seqnames	start	end	width	strand	Conc	Conc_SIR	Conc_WT	Fold	p.value	FDR
XIV	739106	739506	401	*	7.686441790071794	7.802447193342793	7.186111490071349	0.005512519135253005	0.07922246113396758	0.8640749951327841
XV	866663	867063	401	*	8.985017746730264	9.072801155001374	8.62734706024633	0.007584098993676267	0.07933246302315343	0.8640749951327841
XV	931196	931596	401	*	8.887119438903442	8.957460731838372	8.609799417843693	0.009730783848856502	0.07953519804797628	0.8640749951327841
XV	1084087	1084487	401	*	2.9385357046250635	3.165554151026784	1.6293635450677495	0.0020131806723945257	0.08035762542618924	0.8640749951327841
XII	416847	417247	401	*	8.260272561271123	8.384958492543337	7.71245413937247	0.004979690010853474	0.08081173891239642	0.8640749951327841
IV	62	462	401	*	7.885863845506684	8.020167459459692	7.283184629889245	0.004473537413156623	0.08350094322056516	0.8640749951327841
VIII	375013	375413	401	*	8.097439109006412	8.204348691239177	7.6449559000140415	0.005670096266141422	0.08796837018583215	0.8640749951327841
IV	889085	889485	401	*	7.509953492854766	7.635219236684178	6.958896344247163	0.004687181724310477	0.08864412684411485	0.8640749951327841
III	61230	61630	401	*	6.6912437289266204	6.809564805053942	6.178425002688054	0.004940683495372045	0.08960236692393567	0.8640749951327841
XI	518834	519234	401	*	8.725635082938858	8.55477295092154	9.201663237412506	-0.004822580266313773	0.09136692677034057	0.8640749951327841
IV	1251683	1252083	401	*	8.724172737969305	8.798411004723201	8.429367629360057	0.008288023640297355	0.09219353257925776	0.8640749951327841
VI	221559	221959	401	*	8.707662445310163	8.775984067483678	8.439303325740427	0.00905403131005053	0.09291225301186577	0.8640749951327841
II	269901	270301	401	*	6.754056362667966	6.863251846203526	6.2897251352501025	0.005417734578929861	0.09358143252236734	0.8640749951327841
XV	796851	797251	401	*	7.562849571928946	7.651021594904765	7.203325269404125	0.006849568449130079	0.09475718954785756	0.8640749951327841
X	578882	579282	401	*	7.64792190716349	7.498276101711958	8.075365950624393	-0.005175795504556288	0.09536595923067528	0.8640749951327841
II	116818	117218	401	*	8.34653726574844	8.44490944539009	7.937303202610666	0.005978059429484293	0.09591120732763629	0.8640749951327841
II	554692	555092	401	*	8.796056474210499	8.478194102879474	9.554869656305213	-0.002763245007387623	0.10114272774040844	0.8640749951327841
X	424188	424588	401	*	7.722822792376811	7.798611283067484	7.420989446945683	0.007414845480938567	0.10342949912675199	0.8640749951327841
XV	69042	69442	401	*	6.913829871285171	7.006385851993058	6.533193134673002	0.00593934441921153	0.10452095765577474	0.8640749951327841
XIV	217304	217704	401	*	8.249241475505697	8.31470118632302	7.993464347232607	0.008770162631012464	0.10529620393273277	0.8640749951327841
IV	802592	802992	401	*	6.330680214716478	6.418809473979749	5.971360027844084	0.00617176300105888	0.10537120242591672	0.8640749951327841
XIII	605712	606112	401	*	7.084122764158833	7.165634428752377	6.755974809944071	0.0067470007764056095	0.10613074853564564	0.8640749951327841
XV	288317	288717	401	*	6.546363791979407	6.6343359257235095	6.187793281754722	0.006212357532334818	0.10739644779870121	0.8640749951327841
II	595579	595979	401	*	8.025187130275615	8.110773528683788	7.677941882139969	0.0064768003402424865	0.10847742707384131	0.8640749951327841
IX	68277	68677	401	*	8.874564773355829	8.955709729203425	8.548120536276242	0.006909738020953332	0.10929926878486994	0.8640749951327841
IV	117248	117648	401	*	7.279469538286078	7.369522406338448	6.910933053203926	0.006079675807902195	0.10951099885682573	0.8640749951327841
XIV	310129	310529	401	*	7.871043849614432	7.947683134797853	7.565335435512813	0.007068216860004715	0.11336389310345024	0.8640749951327841
IV	699500	699900	401	*	7.161264245266813	7.264430754060661	6.727934225678548	0.005061348712349476	0.1135232120561414	0.8640749951327841
VIII	505677	506077	401	*	8.266918584603667	8.351646738391949	7.92372129308806	0.006291949783592279	0.1156514918474525	0.8640749951327841
XI	127020	127420	401	*	7.469498185353387	7.548803628920088	7.151563545654675	0.006799570481387325	0.11717999809939209	0.8640749951327841
XVI	731863	732263	401	*	7.988067173418839	8.06861478755233	7.6643929413927925	0.006610575104352366	0.11730215400501466	0.8640749951327841
XII	803535	803935	401	*	7.256424374373841	7.381152783594622	6.708368969239865	0.0039695465973670074	0.11808599853840235	0.8640749951327841
IX	197496	197896	401	*	7.86935517907369	7.9386564261034085	7.596658164321328	0.007649786378452702	0.11972940174101565	0.8640749951327841
IV	1345291	1345691	401	*	8.723720099565272	8.786704829530942	8.478716222789759	0.008334396146570564	0.12169385911825843	0.8640749951327841
VII	920049	920449	401	*	8.577861830491324	8.636410009922345	8.351925140953668	0.008960893193878444	0.12203807960597657	0.8640749951327841
II	350740	351140	401	*	8.252467068972354	8.347911644970843	7.857712827113194	0.005414845768467878	0.12249243538820252	0.8640749951327841
IV	1201648	1202048	401	*	7.3099202956560605	7.384132033345175	7.015235098611138	0.006813443366782675	0.1239252137057593	0.8640749951327841
XVI	246263	246663	401	*	5.64987349008768	5.75548278842083	5.204078300204807	0.004419399437400171	0.1240482649921222	0.8640749951327841
V	570040	570440	401	*	9.952044136176816	10.071421874522335	9.433483991870823	0.004044270277039073	0.12562451669018984	0.8640749951327841
VI	191419	191819	401	*	6.583815289400508	6.673720362041438	6.215989443149486	0.005587944422309222	0.12805731681232607	0.8640749951327841
IV	884287	884687	401	*	6.894384264517226	6.973333625811392	6.578089833415452	0.006051668921752249	0.12938759492816737	0.8640749951327841
V	396307	396707	401	*	8.716956442874784	8.78552731527973	8.447495129363745	0.007415527193016115	0.12942865742065707	0.8640749951327841
XIII	852117	852517	401	*	7.994152202824645	8.066497430596076	7.7078732229450635	0.006959867629366314	0.12968550415208385	0.8640749951327841
VII	598777	599177	401	*	8.285881294373521	8.369312284168702	7.948776128020941	0.006006515366187119	0.13003740243905867	0.8640749951327841
IV	1175638	1176038	401	*	6.541450402021152	6.62337016371873	6.211403563103075	0.005938338597128432	0.1303183777072391	0.8640749951327841
XIII	472777	473177	401	*	9.048257863602633	9.114896537052244	8.787313896352547	0.007569517515546982	0.13058772773163174	0.8640749951327841
XI	202815	203215	401	*	6.93049531359586	7.008208914791984	6.619875571382248	0.00664311503129824	0.13166235794476483	0.8640749951327841
XIV	62984	63384	401	*	8.843204505274894	8.91516538795002	8.558649094637113	0.006944676652787331	0.13197008877200156	0.8640749951327841
IV	62151	62551	401	*	9.71435398652066	9.78592302520423	9.431553184410038	0.007056838858899784	0.13202234162335913	0.8640749951327841
XIV	59740	60140	401	*	6.930550680022768	7.011603147441089	6.604535755390927	0.006059686459540565	0.13256603129104372	0.8640749951327841
XII	704425	704825	401	*	9.052748816649505	9.11455346452816	8.812847031994483	0.00812105788489206	0.13270952508777034	0.8640749951327841
VII	67173	67573	401	*	7.603984043629557	7.695983471099909	7.226048338109061	0.005177242842280585	0.13320320062754473	0.8640749951327841
I	92484	92884	401	*	7.015597891102124	7.103540452582445	6.657168423269755	0.005356637209018776	0.13344476680417464	0.8640749951327841
VIII	512101	512501	401	*	8.277562639317251	8.358381282570747	7.952632386782539	0.00602532474281922	0.1336112093503323	0.8640749951327841
XVI	287027	287427	401	*	6.869792024528672	6.949507499490525	6.549965857043957	0.006125775420856615	0.13607821856264865	0.8640749951327841
XII	921534	921934	401	*	8.889040191805751	8.957091930572997	8.6218733436777	0.007160562741565248	0.1365527067380572	0.8640749951327841
XII	1051962	1052362	401	*	6.232719953684127	6.326757986425535	5.844860735773334	0.004999190005223418	0.13677067321276362	0.8640749951327841
XII	541186	541586	401	*	7.726593669612189	7.913615159610111	6.770810241021688	0.002140267112842088	0.13694628877339973	0.8640749951327841
X	119741	120141	401	*	8.695602544877463	8.750099240637837	8.486810475656371	0.009106526131227411	0.1381447319556055	0.8640749951327841
XI	278332	278732	401	*	9.181691296025011	9.26383811132325	8.85058665574357	0.0058494902984895705	0.13829029545750085	0.8640749951327841
XV	606196	606596	401	*	7.550188714830522	7.618706057718209	7.280964197939872	0.00692748733829711	0.13903637088052692	0.8640749951327841
XII	732007	732407	401	*	7.333847885906128	7.414553158911101	7.009443182792556	0.005741027642974203	0.13947938184472167	0.8640749951327841
XV	79880	80280	401	*	9.269920855692433	9.336369102693338	9.009812978389467	0.007316459300205634	0.1396540252907171	0.8640749951327841
X	633073	633473	401	*	7.374067383380044	7.451122798975475	7.066459010391668	0.00616681762943493	0.14030416757247158	0.8640749951327841
I	180964	181364	401	*	7.368504587555766	7.456697149789826	7.00888223659466	0.0052970239621261215	0.1408531314023683	0.8640749951327841
IV	1401333	1401733	401	*	8.053819035760174	8.134117288676881	7.731299236249212	0.005820543138270346	0.14177987587910135	0.8640749951327841
XVI	425233	425633	401	*	9.26064240260574	9.327893293268158	8.997006385720077	0.007108782125187176	0.14222539105473744	0.8640749951327841
IV	302837	303237	401	*	7.64166593114749	7.536490596048833	7.959060522727529	-0.005387711009897721	0.1426819264738161	0.8640749951327841
VII	528556	528956	401	*	8.610673295680481	8.67889818924807	8.342741635711269	0.00681720361366561	0.14383323492242267	0.8640749951327841
IV	1461560	1461960	401	*	8.01608440173768	8.084583567994356	7.746940281326065	0.007023850883371598	0.1440182316836571	0.8640749951327841
XIII	625887	626287	401	*	7.370181745500261	7.45167664362725	7.042111741114773	0.005792596693910036	0.14407609854191064	0.8640749951327841
VII	878423	878823	401	*	7.97801104348846	8.051976755222597	7.684437306042976	0.006367289962678867	0.14537245691034445	0.8640749951327841
XV	901221	901621	401	*	8.545118063712692	8.612836647847907	8.279421337365552	0.006882289728466089	0.1459037673338576	0.8640749951327841
II	159692	160092	401	*	8.32216319305748	8.399796317711582	8.011912063073838	0.005943932938804097	0.14684071172372726	0.8640749951327841
II	504379	504779	401	*	7.2986274244734375	7.39321032291278	6.908101923178592	0.0047551413935494405	0.1470246237633388	0.8640749951327841
X	374278	374678	401	*	6.6924623810789745	6.773150101302302	6.368139026430476	0.005557926604632207	0.1477147498625595	0.8640749951327841
II	798755	799155	401	*	8.723462118116135	8.813404636493518	8.35545626300277	0.005052645647261146	0.14773935749169947	0.8640749951327841
I	220093	220493	401	*	3.7893095675968267	3.9475069274481047	3.0387624855111066	0.0023718577168369225	0.14917747932062742	0.8640749951327841
XVI	6704	7104	401	*	2.980687596104177	3.2012584488670512	1.7353838945315883	0.0015332209839426247	0.1494657669802914	0.8640749951327841
XV	438497	438897	401	*	6.411150211273328	6.49242015230078	6.084125571652261	0.005322051600812965	0.15043813685754312	0.8640749951327841
VIII	521847	522247	401	*	6.697935804635222	6.779453266844107	6.3697608952424085	0.005219044264259119	0.15117158898323999	0.8640749951327841
VII	401312	401712	401	*	7.103201715513618	7.18510847458309	6.773215424960371	0.005620256995290939	0.15145431330234305	0.8640749951327841
XIII	777464	777864	401	*	7.595005593743059	7.713288150027882	7.082395656370241	0.003573706159164681	0.15338574130677055	0.8640749951327841
XI	589903	590303	401	*	7.050041909416292	7.1351699863059865	6.704960071875693	0.005060672479316198	0.1543850530843922	0.8640749951327841
V	434411	434811	401	*	6.732126784956403	6.824512020734573	6.352319346185681	0.004761623920864296	0.15479872465875077	0.8640749951327841
IX	129827	130227	401	*	8.511301718935725	8.574477207472912	8.265471006740707	0.007150016906208223	0.15534086009858564	0.8640749951327841
IV	1233675	1234075	401	*	7.924165651501651	8.000531244812418	7.619705192695187	0.005830538634713476	0.15538927586476559	0.8640749951327841
IV	894102	894502	401	*	9.822044580359618	9.891621331134045	9.548124716704876	0.006427334315223198	0.15548436304718757	0.8640749951327841
III	90776	91176	401	*	7.613548172166902	7.819619475617747	6.5013879743745004	0.0016878347757862677	0.15576807937246828	0.8640749951327841
VII	229746	230146	401	*	8.5459519383106	8.617212317863652	8.264531421609444	0.006231766790225117	0.15652193586849827	0.8640749951327841
IX	232485	232885	401	*	7.933918673082505	8.008947784268862	7.635533341815346	0.005863825105248854	0.15680755979388797	0.8640749951327841
XVI	132218	132618	401	*	8.945640092296149	9.013324684730032	8.680093258923677	0.006611821907408369	0.15785310243784617	0.8640749951327841
II	-78	322	401	*	5.941386830836336	6.021982836581872	5.617488436776767	0.005145059841806453	0.16201533450299527	0.8640749951327841
VII	433259	433659	401	*	8.652492414917228	8.724295020333248	8.368646056323474	0.005973507862277145	0.16235702862740342	0.8640749951327841
XV	274463	274863	401	*	7.295664589718823	7.3768182004654435	6.9691801704149485	0.0052882864512420885	0.16388479308926232	0.8640749951327841
XVI	227765	228165	401	*	8.503122622264934	8.55737263244551	8.29536635465205	0.007823449063494659	0.16393648967417776	0.8640749951327841
XV	371304	371704	401	*	6.560741633164758	6.631738216738385	6.280499499993996	0.0059553897547332995	0.1642891046654988	0.8640749951327841
XV	443656	444056	401	*	8.798029091097954	8.864601426894835	8.537376454721112	0.006359445459166051	0.16814957683159615	0.8640749951327841
VIII	146114	146514	401	*	7.189254591351727	7.276747372165358	6.832968260286988	0.004708457004277751	0.1683372251464609	0.8640749951327841
V	261406	261806	401	*	8.62094993772724	8.527587431736864	8.907033363350706	-0.005473701839357602	0.1698371273017093	0.8640749951327841
VIII	98344	98744	401	*	8.838106379320415	8.9218761975673	8.49941291509834	0.0048719070653922055	0.1721572673575889	0.8640749951327841
II	668553	668953	401	*	7.814827892276765	7.89193873342413	7.506966228220223	0.0053324732368153415	0.1725861370167427	0.8640749951327841
XV	12086	12486	401	*	6.532780820564069	6.608051888608718	6.233297958963569	0.005218469702359149	0.17374958545684951	0.8640749951327841
II	624899	625299	401	*	8.69692109676868	8.744138496716598	8.518312490262238	0.008497185018128805	0.17551622340329584	0.8640749951327841
XIII	379157	379557	401	*	7.665000221597894	7.733039251036681	7.397889490042492	0.00597577432928007	0.17731546367680642	0.8640749951327841
XIII	70114	70514	401	*	9.614705350373882	9.67456424423761	9.38316780179831	0.0068245375719587385	0.17746337640603344	0.8640749951327841
V	13224	13624	401	*	6.252338528997533	6.340536441016902	5.892690638396568	0.004328183936675488	0.17795614075522387	0.8640749951327841
VI	255395	255795	401	*	9.389732005188447	9.446426443646677	9.171671042262892	0.007197845827759482	0.17810272951992784	0.8640749951327841
X	662950	663350	401	*	9.732691469078626	9.793645774373248	9.496452417438018	0.006653570003475665	0.17879321051608696	0.8640749951327841
V	522674	523074	401	*	7.888530333834134	7.962240131100864	7.596111620108132	0.005332609662745758	0.17885395776016613	0.8640749951327841
II	419413	419813	401	*	9.548501745667231	9.606011091264024	9.326985142942664	0.006981475729770055	0.1816867118431193	0.8640749951327841
IV	562638	563038	401	*	9.127218072193005	9.185008514123403	8.90450709510159	0.006901976038538507	0.18327980771623625	0.8640749951327841
XIII	797905	798305	401	*	8.23273114014457	8.289108481638722	8.016012076830194	0.006882280776010693	0.18347142322206414	0.8640749951327841
IV	667876	668276	401	*	6.004805306896673	6.091198916936758	5.65374020192369	0.004416660670604561	0.18754281049725618	0.8640749951327841
XI	578771	579171	401	*	6.363894577348808	6.431741737901878	6.097630695575634	0.005643272574995316	0.18817282608693947	0.8640749951327841
X	291142	291542	401	*	8.11313063497682	8.216754530335166	7.677476425437751	0.003525736812287989	0.18872314863064235	0.8640749951327841
XI	146815	147215	401	*	7.384418680414801	7.452551800507653	7.11689243897064	0.005516500011160047	0.1901942068915007	0.8640749951327841
III	168164	168564	401	*	6.1984657799439224	6.286763531832609	5.838341157842796	0.004042486091389571	0.19068158839394792	0.8640749951327841
IX	174868	175268	401	*	7.6032251566288664	7.67829392141374	7.304660024144088	0.0051115775360565715	0.1909863222318985	0.8640749951327841
XIII	751258	751658	401	*	7.73853286136829	7.797776100429448	7.509629430569527	0.006209340567119072	0.1914774248356393	0.8640749951327841
XI	247743	248143	401	*	8.207126150392206	8.272535112476492	7.951570920500911	0.005749410838233624	0.19253442602402232	0.8640749951327841
II	227012	227412	401	*	7.2492214662645225	7.320292890098045	6.96864513937302	0.00523383209357345	0.19256942195940996	0.8640749951327841
XIV	651926	652326	401	*	9.457266768888463	9.522089896061892	9.204270064879582	0.005878796772697443	0.1926491156285313	0.8640749951327841
IV	1164905	1165305	401	*	7.998761665209661	8.076698734298553	7.687117755609919	0.004681785865950158	0.19370835447324292	0.8640749951327841
IV	765246	765646	401	*	7.952552285510232	8.026215153384436	7.660345256604028	0.004985915083212224	0.1937097421924483	0.8640749951327841
II	45176	45576	401	*	9.035160309044123	9.093703000695985	8.809247013200325	0.006497718735789718	0.1939831556898236	0.8640749951327841
VII	144423	144823	401	*	6.4361029006851975	6.343585713188198	6.719909480076788	-0.0051032987687249474	0.1940775047986553	0.8640749951327841
XVI	901548	901948	401	*	8.419597098207833	8.480615879557899	8.18308072600994	0.006038636830003828	0.19781707218523675	0.8640749951327841
V	303416	303816	401	*	7.600067629577719	7.667665217835322	7.3349043709178146	0.005353179495464473	0.1978524201537328	0.8640749951327841
IX	150196	150596	401	*	7.662439788403113	7.731819491875883	7.389394666778121	0.0051341488050578666	0.201568167968532	0.8640749951327841
VIII	466809	467209	401	*	6.8346415973045325	6.9208416187721875	6.484493702282585	0.004011174927765453	0.20217390387583095	0.8640749951327841
XIV	547426	547826	401	*	8.2133863439436	8.292188052191861	7.897771376439849	0.004383691132961487	0.2023839518946046	0.8640749951327841
XIII	91594	91994	401	*	8.22179403700658	8.282373161278988	7.987167389262223	0.005980750437368062	0.20466210029807988	0.8640749951327841
X	136247	136647	401	*	9.207247692872379	9.296812908483066	8.841054365246276	0.0038835863251079528	0.204952669482998	0.8640749951327841
II	770588	770988	401	*	6.655996959000669	6.7272344631008005	6.374678674202262	0.004823273555624114	0.20927068285444325	0.8640749951327841
XI	514395	514795	401	*	8.214989365603934	8.143093089033995	8.441678701403198	-0.0058144473382197035	0.2101765016664481	0.8640749951327841
II	373077	373477	401	*	8.195783675036378	8.109380206695892	8.462974970466448	-0.004778564024505488	0.2108634306047671	0.8640749951327841
VII	976862	977262	401	*	9.048138268492039	9.104372552496326	8.832024094995582	0.006367161138794574	0.2115585835245004	0.8640749951327841
IV	98089	98489	401	*	7.204123147633661	7.291365733221392	6.849027293632248	0.0038095955443618983	0.21235887116938254	0.8640749951327841
IX	99496	99896	401	*	8.959928118918649	9.026578059429154	8.698934663653905	0.005221994178905276	0.21361031006010936	0.8640749951327841
