II	170623	170676	+	CDS	YBL026W
II	170805	171035	+	CDS	YBL026W
II	171481	171915	+	CDS	YBL025W
II	172534	174585	+	CDS	YBL024W
II	174923	177526	-	CDS	YBL023C
II	177877	181275	-	CDS	YBL022C
II	181663	182094	-	CDS	YBL021C
II	182401	184122	+	CDS	YBL020W
II	184353	185912	+	CDS	YBL019W
II	186001	186352	-	CDS	YBL018C
II	186428	186474	-	CDS	YBL018C
II	186847	191583	-	CDS	YBL017C
II	192451	193509	+	CDS	YBL016W
II	194122	195699	+	CDS	YBL015W
II	199067	201748	-	CDS	YBL014C
II	202056	203258	+	CDS	YBL013W
II	203409	203807	-	CDS	YBL012C
II	203538	205814	+	CDS	YBL011W
II	206110	206949	-	CDS	YBL010C
II	207194	209221	+	CDS	YBL009W
II	209409	209645	+	CDS	YBL008W-A
II	209653	212172	+	CDS	YBL008W
II	212635	216366	-	CDS	YBL007C
II	216590	217129	-	CDS	YBL006C
II	216711	216857	+	CDS	YBL006W-A
II	217470	220397	+	CDS	YBL005W
II	227636	235114	+	CDS	YBL004W
II	235397	235792	-	CDS	YBL003C
II	236492	236884	+	CDS	YBL002W
II	237156	237467	-	CDS	YBL001C
II	238944	241283	-	CDS	YBR001C
II	241711	242568	-	CDS	YBR002C
II	242809	244227	+	CDS	YBR003W
II	244369	245667	-	CDS	YBR004C
II	245906	246544	+	CDS	YBR005W
II	247010	248500	+	CDS	YBR006W
II	248809	251016	-	CDS	YBR007C
II	252566	254209	-	CDS	YBR008C
II	255376	255684	-	CDS	YBR009C
II	256331	256738	+	CDS	YBR010W
II	257115	257975	-	CDS	YBR011C
II	259150	259566	-	CDS	YBR012C
II	265495	265881	-	CDS	YBR013C
II	266728	267336	-	CDS	YBR014C
II	267713	269503	-	CDS	YBR015C
II	270247	270630	+	CDS	YBR016W
II	270950	273703	-	CDS	YBR017C
II	274430	275527	-	CDS	YBR018C
II	276256	278352	-	CDS	YBR019C
II	279021	280604	+	CDS	YBR020W
II	281443	283341	+	CDS	YBR021W
II	283738	284268	+	CDS	YBR022W
II	284431	287925	-	CDS	YBR023C
II	289445	290347	+	CDS	YBR024W
II	290684	291865	-	CDS	YBR025C
II	292880	294019	-	CDS	YBR026C
II	294027	294356	-	CDS	YBR027C
II	294428	296002	-	CDS	YBR028C
II	296369	296371	-	stop_codon	YBR029C
II	296369	297742	-	exon	YBR029C
II	296369	297742	-	gene	YBR029C
II	296369	297742	-	transcript	YBR029C
II	296372	297742	-	CDS	YBR029C
II	297740	297742	-	start_codon	YBR029C
II	298292	299947	+	CDS	YBR030W
II	300166	301251	+	CDS	YBR031W
II	301519	301818	+	CDS	YBR032W
II	301944	304700	+	CDS	YBR033W
II	304933	305976	-	CDS	YBR034C
II	306272	306955	-	CDS	YBR035C
II	309084	310313	-	CDS	YBR036C
II	310568	311452	-	CDS	YBR037C
II	311898	314786	+	CDS	YBR038W
II	315575	316507	+	CDS	YBR039W
II	316968	317861	+	CDS	YBR040W
II	318266	320272	+	CDS	YBR041W
II	320419	321609	-	CDS	YBR042C
II	321879	323945	-	CDS	YBR043C
II	324344	326059	-	CDS	YBR044C
II	328176	330092	-	CDS	YBR045C
II	330510	331511	-	CDS	YBR046C
II	331833	332357	+	CDS	YBR047W
II	332831	332875	+	CDS	YBR048W
II	333387	333809	+	CDS	YBR048W
II	334389	336818	-	CDS	YBR049C
II	337186	338199	-	CDS	YBR050C
II	337988	338335	+	CDS	YBR051W
II	338723	339352	-	CDS	YBR052C
II	339678	340751	-	CDS	YBR053C
II	343101	344132	+	CDS	YBR054W
II	344605	347301	-	CDS	YBR055C
II	347879	349381	+	CDS	YBR056W
II	351255	351452	+	CDS	YBR056W-A
II	351296	351451	-	CDS	YBR056C-B
II	352196	353293	-	CDS	YBR057C
II	353675	356017	-	CDS	YBR058C
II	356327	356566	-	CDS	YBR058C-A
II	356864	360187	-	CDS	YBR059C
II	360655	362514	-	CDS	YBR060C
II	364790	365719	-	CDS	YBR061C
II	365979	366502	-	CDS	YBR062C
II	366585	366600	-	CDS	YBR062C
II	366973	368184	-	CDS	YBR063C
II	367763	368188	+	CDS	YBR064W
II	368587	369678	-	CDS	YBR065C
II	370040	370699	-	CDS	YBR066C
II	372106	372735	-	CDS	YBR067C
II	373864	375690	-	CDS	YBR068C
II	376577	378433	-	CDS	YBR069C
II	379224	379934	-	CDS	YBR070C
II	380411	381043	+	CDS	YBR071W
II	382030	382671	+	CDS	YBR072W
II	382863	383021	-	CDS	YBR072C-A
II	383112	385985	+	CDS	YBR073W
II	386286	389213	+	CDS	YBR074W
II	390227	391288	+	CDS	YBR076W
II	391354	391617	-	CDS	YBR076C-A
II	391808	392293	-	CDS	YBR077C
II	393123	393180	+	CDS	YBR078W
II	393511	394739	+	CDS	YBR078W
II	395386	398277	-	CDS	YBR079C
II	398617	400890	-	CDS	YBR080C
II	401256	405251	-	CDS	YBR081C
II	406631	407027	-	CDS	YBR082C
II	407123	407169	-	CDS	YBR082C
II	409169	410626	+	CDS	YBR083W
II	411054	413978	+	CDS	YBR084W
II	414189	414753	-	CDS	YBR084C-A
II	415260	415261	-	CDS	YBR084C-A
II	415983	416903	+	CDS	YBR085W
II	418910	419164	-	CDS	YBR085C-A
II	420204	423041	-	CDS	YBR086C
II	423765	424826	+	CDS	YBR087W
II	424993	425766	-	CDS	YBR088C
II	425183	425779	+	CDS	YBR089W
II	426193	426489	-	CDS	YBR089C-A
II	426336	426516	-	CDS	YBR090C
II	426874	427058	-	CDS	YBR090C
II	427158	427484	-	CDS	YBR091C
II	427701	429101	-	CDS	YBR092C
II	429551	430951	-	CDS	YBR093C
II	432036	434294	+	CDS	YBR094W
II	434409	435698	-	CDS	YBR095C
II	436021	436710	+	CDS	YBR096W
II	436951	441312	+	CDS	YBR097W
II	441515	443587	+	CDS	YBR098W
II	442927	443307	-	CDS	YBR099C
II	443824	444693	-	CDS	YBR101C
II	445065	447323	-	CDS	YBR102C
II	447709	449313	+	CDS	YBR103W
II	449323	449463	-	CDS	YBR103C-A
II	449667	450653	+	CDS	YBR104W
II	450884	451969	-	CDS	YBR105C
II	452658	453221	+	CDS	YBR106W
II	453796	454530	-	CDS	YBR107C
II	454822	457662	+	CDS	YBR108W
II	457922	458362	-	CDS	YBR109C
II	458608	458829	+	CDS	YBR109W-A
II	458872	460218	+	CDS	YBR110W
II	461181	461873	-	CDS	YBR111C
II	462139	462209	+	CDS	YBR111W-A
II	462290	462429	+	CDS	YBR111W-A
II	462500	462576	+	CDS	YBR111W-A
II	462873	465770	-	CDS	YBR112C
II	465566	466045	+	CDS	YBR113W
II	467248	469617	+	CDS	YBR114W
II	469751	473926	-	CDS	YBR115C
II	474202	474726	-	CDS	YBR116C
II	474395	476437	-	CDS	YBR117C
II	477671	479044	+	CDS	YBR118W
II	479338	479345	+	CDS	YBR119W
II	479435	480320	+	CDS	YBR119W
II	480438	480923	-	CDS	YBR120C
II	481367	483367	-	CDS	YBR121C
II	482329	482484	-	CDS	YBR121C-A
II	483973	484503	-	CDS	YBR122C
II	484745	486691	-	CDS	YBR123C
II	486507	486863	+	CDS	YBR124W
II	487202	488380	-	CDS	YBR125C
II	488908	490392	-	CDS	YBR126C
II	490850	491053	+	CDS	YBR126W-A
II	490927	491067	+	CDS	YBR126W-B
II	491272	492822	-	CDS	YBR127C
II	493084	494115	-	CDS	YBR128C
II	494356	495339	-	CDS	YBR129C
II	495595	496869	-	CDS	YBR130C
II	497163	499274	+	CDS	YBR131W
II	497653	497739	-	CDS	YBR131C-A
II	499655	501442	-	CDS	YBR132C
II	501807	504287	-	CDS	YBR133C
II	504243	504641	+	CDS	YBR134W
II	504854	505303	+	CDS	YBR135W
II	505668	512771	+	CDS	YBR136W
II	513044	513580	+	CDS	YBR137W
II	513765	515336	-	CDS	YBR138C
II	515664	517187	+	CDS	YBR139W
II	517353	526628	-	CDS	YBR140C
II	527028	528038	-	CDS	YBR141C
II	527167	527259	+	CDS	YBR141W-A
II	528317	530635	+	CDS	YBR142W
II	530872	532182	-	CDS	YBR143C
II	533238	533549	-	CDS	YBR144C
II	533762	534814	+	CDS	YBR145W
II	535260	536093	+	CDS	YBR146W
II	536575	537462	+	CDS	YBR147W
II	537876	539702	+	CDS	YBR148W
II	539987	541018	+	CDS	YBR149W
II	541212	544493	-	CDS	YBR150C
II	545028	545975	+	CDS	YBR151W
II	546376	547248	+	CDS	YBR152W
II	547460	548191	+	CDS	YBR153W
II	548365	549009	-	CDS	YBR154C
II	549771	550925	+	CDS	YBR155W
II	551107	553200	-	CDS	YBR156C
II	553546	554310	-	CDS	YBR157C
II	556549	558195	+	CDS	YBR158W
II	558685	559725	+	CDS	YBR159W
II	560078	560971	+	CDS	YBR160W
II	561634	562761	+	CDS	YBR161W
II	563206	564570	-	CDS	YBR162C
II	565231	565425	+	CDS	YBR162W-A
II	565723	567477	+	CDS	YBR163W
II	567878	568426	-	CDS	YBR164C
II	568852	569682	+	CDS	YBR165W
II	569845	571200	-	CDS	YBR166C
II	571471	571890	-	CDS	YBR167C
II	572371	573609	+	CDS	YBR168W
II	573918	575996	-	CDS	YBR169C
II	576347	578086	-	CDS	YBR170C
II	578364	578981	+	CDS	YBR171W
II	579153	581372	-	CDS	YBR172C
II	581729	582172	-	CDS	YBR173C
II	582341	582652	-	CDS	YBR174C
II	582408	583352	+	CDS	YBR175W
II	583720	584655	+	CDS	YBR176W
II	584810	586162	-	CDS	YBR177C
II	586071	586442	+	CDS	YBR178W
II	586550	589114	-	CDS	YBR179C
II	589741	591456	+	CDS	YBR180W
II	591715	592416	-	CDS	YBR181C
II	592769	592774	-	CDS	YBR181C
II	593509	594864	-	CDS	YBR182C
II	595364	595555	-	CDS	YBR182C-A
II	596115	597062	+	CDS	YBR183W
II	597363	598931	+	CDS	YBR184W
II	599126	599959	-	CDS	YBR185C
II	600553	602103	+	CDS	YBR186W
II	602217	602357	+	CDS	YBR186W
II	602634	603473	+	CDS	YBR187W
II	603688	604107	-	CDS	YBR188C
II	604508	604514	+	CDS	YBR189W
II	604928	605505	+	CDS	YBR189W
II	605966	606274	+	CDS	YBR190W
II	606270	606280	+	CDS	YBR191W
II	606669	607137	+	CDS	YBR191W
II	607149	607220	+	CDS	YBR191W-A
II	607652	608782	+	CDS	YBR192W
II	609085	609753	-	CDS	YBR193C
II	610038	610406	+	CDS	YBR194W
II	610617	611882	-	CDS	YBR195C
II	612239	613900	-	CDS	YBR196C
II	614027	614173	-	CDS	YBR196C-A
II	614529	614630	-	CDS	YBR196C-B
II	615206	615856	-	CDS	YBR197C
II	616130	618523	-	CDS	YBR198C
II	618909	620300	+	CDS	YBR199W
II	620872	622524	+	CDS	YBR200W
II	622983	623144	+	CDS	YBR200W-A
II	623576	624208	+	CDS	YBR201W
II	624496	624696	-	CDS	YBR201C-A
II	625772	628306	+	CDS	YBR202W
II	629168	631939	+	CDS	YBR203W
II	632257	633381	-	CDS	YBR204C
II	633622	634833	+	CDS	YBR205W
II	634601	634921	+	CDS	YBR206W
II	635146	636540	+	CDS	YBR207W
II	636706	642210	-	CDS	YBR208C
II	642583	642897	+	CDS	YBR209W
II	645550	645975	+	CDS	YBR210W
II	646161	647132	-	CDS	YBR211C
II	647886	649901	+	CDS	YBR212W
II	650368	651189	+	CDS	YBR213W
II	651415	652995	+	CDS	YBR214W
II	653356	653368	+	CDS	YBR215W
II	653453	655314	+	CDS	YBR215W
II	655579	657600	-	CDS	YBR216C
II	657832	658389	+	CDS	YBR217W
II	658710	662249	-	CDS	YBR218C
II	662502	662581	-	CDS	YBR219C
II	662998	664677	-	CDS	YBR220C
II	663003	663303	-	CDS	YBR219C
II	665156	666253	-	CDS	YBR221C
II	666538	666639	+	CDS	YBR221W-A
II	666723	668351	-	CDS	YBR222C
II	668666	670297	-	CDS	YBR223C
II	668721	668837	+	CDS	YBR223W-A
II	670125	670637	+	CDS	YBR224W
II	670627	673326	+	CDS	YBR225W
II	673158	673565	-	CDS	YBR226C
II	673575	675134	-	CDS	YBR227C
II	675313	676224	+	CDS	YBR228W
II	676360	679221	-	CDS	YBR229C
II	679552	679942	-	CDS	YBR230C
II	680040	680050	-	CDS	YBR230C
II	680362	680559	+	CDS	YBR230W-A
II	682182	683090	-	CDS	YBR231C
II	683376	683732	-	CDS	YBR232C
II	683428	684666	+	CDS	YBR233W
II	684977	685258	+	CDS	YBR233W-A
II	685441	686592	-	CDS	YBR234C
II	686901	690260	+	CDS	YBR235W
II	690386	691693	-	CDS	YBR236C
II	691969	694515	+	CDS	YBR237W
II	695110	697302	-	CDS	YBR238C
II	698357	699943	-	CDS	YBR239C
II	700493	701842	-	CDS	YBR240C
II	702592	704055	-	CDS	YBR241C
II	704670	705383	+	CDS	YBR242W
II	705450	706793	-	CDS	YBR243C
II	707528	708013	+	CDS	YBR244W
II	708153	711539	-	CDS	YBR245C
II	711591	712751	+	CDS	YBR246W
II	713007	714455	-	CDS	YBR247C
II	714810	716465	-	CDS	YBR248C
II	716885	717994	-	CDS	YBR249C
II	719033	720601	+	CDS	YBR250W
II	721390	722310	+	CDS	YBR251W
II	722611	723051	+	CDS	YBR252W
II	723270	723632	+	CDS	YBR253W
II	723739	724263	-	CDS	YBR254C
II	724456	726537	+	CDS	YBR255W
II	726621	726917	-	CDS	YBR255C-A
II	727012	727074	-	CDS	YBR255C-A
II	727389	728102	-	CDS	YBR256C
II	728885	729721	+	CDS	YBR257W
II	729737	730162	-	CDS	YBR258C
II	730387	732450	+	CDS	YBR259W
II	732642	734639	-	CDS	YBR260C
II	734835	735530	-	CDS	YBR261C
II	735723	736040	-	CDS	YBR262C
II	736264	737733	+	CDS	YBR263W
II	737773	738369	-	CDS	YBR264C
II	738582	739541	+	CDS	YBR265W
II	739841	741019	+	CDS	YBR267W
II	739939	740388	-	CDS	YBR266C
II	741299	741613	+	CDS	YBR268W
II	742163	742576	-	CDS	YBR269C
II	742764	744398	-	CDS	YBR270C
II	744852	746108	+	CDS	YBR271W
II	746364	747803	-	CDS	YBR272C
II	748064	749371	-	CDS	YBR273C
II	749594	751174	+	CDS	YBR274W
II	751359	757106	-	CDS	YBR275C
II	757623	760043	-	CDS	YBR276C
II	760218	760616	-	CDS	YBR277C
II	760294	760896	+	CDS	YBR278W
II	761257	762591	+	CDS	YBR279W
II	762787	764697	-	CDS	YBR280C
II	764973	767606	-	CDS	YBR281C
II	768240	768677	+	CDS	YBR282W
II	768946	770415	-	CDS	YBR283C
II	771239	773629	+	CDS	YBR284W
II	773922	774353	+	CDS	YBR285W
II	774700	776310	+	CDS	YBR286W
II	776571	777851	+	CDS	YBR287W
II	778015	779463	-	CDS	YBR288C
II	779667	782381	+	CDS	YBR289W
II	782591	783553	+	CDS	YBR290W
II	783676	784572	-	CDS	YBR291C
II	784705	785073	-	CDS	YBR292C
II	787006	788427	+	CDS	YBR293W
II	789235	791811	+	CDS	YBR294W
II	792849	796496	+	CDS	YBR295W
II	796801	798522	-	CDS	YBR296C
II	800126	800242	-	CDS	YBR296C-A
II	800523	801926	+	CDS	YBR297W
II	802634	804475	-	CDS	YBR298C
II	805038	805256	-	CDS	YBR298C-A
II	805351	807102	+	CDS	YBR299W
II	808603	809097	-	CDS	YBR300C
II	809057	809416	+	CDS	YBR301W
II	810343	811479	-	CDS	YBR302C
III	1392	2132	+	CDS	YCL076W
III	6482	8326	-	CDS	YCL073C
III	9706	11079	+	CDS	YCL069W
III	11506	12285	-	CDS	YCL068C
III	12389	13018	-	CDS	YCL067C
III	13282	13806	+	CDS	YCL066W
III	13751	14116	+	CDS	YCL065W
III	15801	16880	-	CDS	YCL064C
III	17290	18558	+	CDS	YCL063W
III	18819	22106	-	CDS	YCL061C
III	22432	23379	-	CDS	YCL059C
III	23526	23981	-	CDS	YCL058C
III	23584	23922	+	CDS	YCL058W-A
III	24035	24325	-	CDS	YCL057C-A
III	24768	26903	+	CDS	YCL057W
III	26928	27359	-	CDS	YCL056C
III	27929	28933	+	CDS	YCL055W
III	30910	30993	+	CDS	YCL054W-A
III	31449	33971	+	CDS	YCL054W
III	34146	35393	-	CDS	YCL052C
III	35865	37613	+	CDS	YCL051W
III	37839	38801	-	CDS	YCL050C
III	39789	40724	-	CDS	YCL049C
III	41488	41724	+	CDS	YCL048W-A
III	42165	43553	+	CDS	YCL048W
III	43664	44437	-	CDS	YCL047C
III	44626	46905	-	CDS	YCL045C
III	46640	46960	+	CDS	YCL046W
III	47114	48364	-	CDS	YCL044C
III	48656	50221	-	CDS	YCL043C
III	50136	50627	-	CDS	YCL041C
III	50584	50940	+	CDS	YCL042W
III	50838	52337	+	CDS	YCL040W
III	52645	54879	+	CDS	YCL039W
III	54944	56527	-	CDS	YCL038C
III	57377	58678	-	CDS	YCL037C
III	59026	60723	+	CDS	YCL036W
III	60844	61173	-	CDS	YCL035C
III	61658	62719	+	CDS	YCL034W
III	62779	63282	-	CDS	YCL033C
III	63441	64478	+	CDS	YCL032W
III	64678	65568	-	CDS	YCL031C
III	65937	68333	-	CDS	YCL030C
III	68602	69921	-	CDS	YCL029C
III	70150	71364	+	CDS	YCL028W
III	71803	73338	+	CDS	YCL027W
III	73408	73986	-	CDS	YCL026C-B
III	74707	75285	-	CDS	YCL026C-A
III	76021	77919	-	CDS	YCL025C
III	78952	79296	-	CDS	YCL023C
III	79162	82272	+	CDS	YCL024W
III	81573	82085	-	CDS	YCL022C
III	83620	83994	+	CDS	YCL021W-A
III	91324	92415	+	CDS	YCL018W
III	92780	94270	-	CDS	YCL017C
III	94624	95763	-	CDS	YCL016C
III	96281	101188	+	CDS	YCL014W
III	101320	101633	-	CDS	YCL012C
III	101701	101788	-	CDS	YCL012C
III	102078	103358	-	CDS	YCL011C
III	103574	104350	-	CDS	YCL010C
III	104622	105548	-	CDS	YCL009C
III	105699	106853	-	CDS	YCL008C
III	106977	107366	-	CDS	YCL007C
III	107023	107033	+	CDS	YCL005W-A
III	107111	107191	+	CDS	YCL005W-A
III	107288	107414	+	CDS	YCL005W-A
III	108021	108788	+	CDS	YCL005W
III	109105	110667	+	CDS	YCL004W
III	110811	111557	-	CDS	YCL002C
III	111634	111675	-	CDS	YCL002C
III	111916	112479	+	CDS	YCL001W
III	113080	113538	+	CDS	YCL001W-A
III	113770	114021	+	CDS	YCL001W-B
III	115685	115996	+	CDS	YCR001W
III	117383	118348	-	CDS	YCR002C
III	118620	119168	+	CDS	YCR003W
III	119578	120318	-	CDS	YCR004C
III	120949	122328	-	CDS	YCR005C
III	122533	123003	-	CDS	YCR006C
III	126014	126730	-	CDS	YCR007C
III	128470	130278	+	CDS	YCR008W
III	130748	131542	-	CDS	YCR009C
