seqnames	start	end	width	strand	Conc	Conc_NQ	Conc_Q	Fold	p.value	FDR
IV	894081	894481	401	*	9.872959375424298	9.368274342153372	10.450183970467126	-0.9614574526080809	3.069275449530258e-7	5.766319621138761e-6
XII	658214	658614	401	*	8.142009975508062	7.678181752828391	8.686231986158724	-0.9084622352313918	3.205354775974711e-7	5.896517223303478e-6
VII	609805	610205	401	*	9.61935911522349	9.137701138597233	10.178191419243111	-0.9300866420994267	3.925017735247533e-7	7.073042163721574e-6
XIV	6610	7010	401	*	10.354247090992954	9.76469823119771	10.994944078671738	-1.0616377538181963	4.131626105504599e-7	7.296451702321122e-6
I	229765	230165	401	*	10.538674050142015	9.887405923787192	11.22166617532493	-1.1278843806573788	4.3696587311776854e-7	7.493306963783338e-6
XI	99553	99953	401	*	10.344563173367987	9.793829873805317	10.95703670081174	-1.016195320212411	4.487671942654225e-7	7.493306963783338e-6
XV	978638	979038	401	*	10.803365840205197	10.251186397176125	11.416914644954481	-1.017715008142533	4.518461629622823e-7	7.493306963783338e-6
XV	988694	989094	401	*	10.145484012340795	9.483958913619366	10.835216105028863	-1.1380334581070688	4.5825433300600256e-7	7.493306963783338e-6
IV	1525031	1525431	401	*	10.254118515372152	9.666677587825538	10.893316137711905	-1.0577167767950193	4.748827360352345e-7	7.624026471256583e-6
II	466238	466638	401	*	9.639354188945585	9.157489450537891	10.198354004183308	-0.9286871868195623	4.937896036346014e-7	7.786003928738448e-6
XIV	480770	481170	401	*	8.458691921610185	7.814456535440089	9.137016568960185	-1.117368985313838	5.348077731769392e-7	8.28482918798662e-6
V	42042	42442	401	*	9.969108084399979	9.318679497858652	10.651545011930919	-1.1231744160360138	5.568694612610304e-7	8.477857487818791e-6
XV	109513	109913	401	*	10.849575658507646	10.266060305891916	11.485971012438648	-1.0513187109372593	5.739957785310159e-7	8.590479193947239e-6
IX	249000	249400	401	*	10.556306578305456	9.9584168214291	11.202899844695875	-1.0662009285559606	6.249846169995941e-7	9.19769028017736e-6
XII	11253	11653	401	*	9.915002388930349	9.383502694737004	10.512994021657294	-0.9884194642881017	6.661645872354987e-7	9.643005418507301e-6
VI	4826	5226	401	*	10.713079371731467	10.141039294770847	11.341207605711883	-1.0362173849227658	6.858282523982324e-7	9.7675217236716e-6
X	521641	522041	401	*	8.110802246198924	7.642406638325142	8.658798306232079	-0.9092965987213819	7.17032166626611e-7	1.0049831795734882e-5
III	50487	50887	401	*	9.88821935347197	9.3898741563311	10.460432674218104	-0.9469723360355728	7.796690156767069e-7	1.0756995950664566e-5
XII	954372	954772	401	*	10.217777255749118	9.70060396776849	10.804758833454107	-0.9664004802422983	1.1440820360140566e-6	1.5541914427698644e-5
VII	413166	413566	401	*	10.20930194955453	9.591152557608915	10.869977933010654	-1.0776961780243486	1.326790560052107e-6	1.7692015180322266e-5
XI	666293	666693	401	*	10.345269119498582	9.770790788126344	10.975163425121885	-1.0309544301777707	1.3424292379179977e-6	1.7692015180322266e-5
XVI	114530	114930	401	*	10.602542398489968	10.100995877096231	11.177291109160487	-0.9454437838557732	1.3781727153804724e-6	1.789597805413172e-5
IV	955121	955521	401	*	10.093218790468905	9.584706137854768	10.67344988857327	-0.9534695041340007	1.4006149559162172e-6	1.7923811682232173e-5
XI	20821	21221	401	*	9.949810647846478	9.318355664222796	10.61955546174646	-1.0901046979538334	1.483116179409557e-6	1.8708451234551983e-5
VII	771878	772278	401	*	9.14101220089322	8.428427586573463	9.86314894995234	-1.1661394102599136	1.7241840196398177e-6	2.144302097664731e-5
VIII	236047	236447	401	*	9.48616853048893	9.0382960579994709	10.017033035468039	-0.8727101298097728	1.8717336617739946e-6	2.2954733657589406e-5
VII	905363	905763	401	*	10.1625186026747	9.695704802696076	10.709210077164665	-0.8976282076779724	1.983425236634673e-6	2.3991294300663237e-5
XV	908671	909071	401	*	10.077497081241873	9.566831782683401	10.659412788977935	-0.9511605699753373	2.2102364386495437e-6	2.637349696388577e-5
XV	882071	882471	401	*	10.338689021208799	9.906339685250643	10.856293882763088	-0.8500302496945602	2.712456968681241e-6	3.193466004460715e-5
VII	592673	593073	401	*	10.464026881568165	9.912030129076028	11.077439950781997	-0.9968739700068108	2.757186717300419e-6	3.203415620231934e-5
XIII	482534	482934	401	*	10.059029527276827	9.485900671941952	10.687947019100884	-1.0192014384587158	2.906721295535336e-6	3.3332920830619504e-5
IV	974262	974662	401	*	7.756516854919239	7.055947214490394	8.471195831545737	-1.1451006628974512	3.007551813671008e-6	3.404702886501923e-5
XI	630387	630787	401	*	9.067005841725607	8.637645340898823	9.582027106377037	-0.843385580176125	3.2329132963849654e-6	3.613496760389777e-5
III	122622	123022	401	*	10.298447237974276	9.609761862152814	11.005649623687702	-1.1283770738987358	3.725678922945488e-6	4.112218111201082e-5
V	117783	118183	401	*	9.853326568104867	9.337237956547057	10.439466643837632	-0.9498775357307125	4.510018072335594e-6	4.916476491200406e-5
XVI	502691	503091	401	*	10.263084819735553	9.702945508893807	10.882518696944171	-0.9986850968494199	4.576030690850161e-6	4.927603780513039e-5
XVI	214578	214978	401	*	10.395680495598072	9.887179277080016	10.975902633679324	-0.9402563908871808	4.804792784003558e-6	5.109075143535944e-5
XIII	540328	540728	401	*	10.376908978696864	9.872366411676335	10.95402139467336	-0.9354942658958911	4.86027533473408e-6	5.109075143535944e-5
V	335408	335808	401	*	10.23500154675567	9.710891699819777	10.82733812109885	-0.9579450187309543	4.962561114093551e-6	5.1552252514642426e-5
VII	547312	547712	401	*	10.215951688095627	9.689678204555134	10.809949277451768	-0.9589869872835496	5.513082929723153e-6	5.618591388895379e-5
V	441996	442396	401	*	10.487933222303102	10.015975000631277	11.038857990584162	-0.895091018439418	5.53587147037257e-6	5.618591388895379e-5
II	338564	338964	401	*	8.614849099501008	7.873131080867205	9.354658652005519	-1.16246606162663	6.255860688588839e-6	6.277187486390846e-5
XII	660113	660513	401	*	9.064188598444387	8.69222070406098	9.527588294500605	-0.7604671712587254	6.5892566149124e-6	6.537431001087246e-5
VI	224894	225294	401	*	10.550366067232593	10.061401708946766	11.115091497671495	-0.9130200276147697	7.036311855403544e-6	6.903403742579254e-5
VII	785651	786051	401	*	9.757668098394543	9.100249067006617	10.444711575846545	-1.0872595647609833	7.146016957887855e-6	6.933992278917555e-5
X	662951	663351	401	*	9.831651621967879	9.439225063382843	10.31390252431097	-0.7871999799356899	7.360121358113261e-6	7.064116477406531e-5
IV	1459640	1460040	401	*	9.47709732648738	8.81485402965175	10.16729838951853	-1.0894779954861313	7.563991027135417e-6	7.181724813936101e-5
VII	809718	810118	401	*	10.043682279686436	9.55310876106542	10.609698392484525	-0.9130985706955015	7.980518602019794e-6	7.496593537854763e-5
XVI	645308	645708	401	*	10.467449314796678	9.917551850833776	11.07930050047374	-0.9788293617629866	8.603344176945432e-6	7.996582008676648e-5
IV	1161764	1162164	401	*	10.173899801442106	9.622406110107859	10.786938951063338	-0.9792485325333005	9.253571495109758e-6	8.511357948106162e-5
V	570069	570469	401	*	10.520205469886264	9.937439041339717	11.156064718343092	-1.0111380277471858	9.55310224389584e-6	8.696277609649512e-5
IV	538965	539365	401	*	10.35892682475554	9.810664844076957	10.9695584497755	-0.9750506650491068	9.865756944277069e-6	8.889248348772093e-5
IX	77645	78045	401	*	6.052835823919107	6.37663213008445	5.268536243602365	0.9391798530621412	1.1028574215557985e-5	9.836597002361313e-5
IX	177453	177853	401	*	9.966563742509146	9.545514818892192	10.474347559081565	-0.8224610339220537	1.1390156757499438e-5	1.0057508416872004e-4
XVI	834221	834621	401	*	7.68438211476973	7.116436741013318	8.309532867364691	-0.9914484873221167	1.1792529776545124e-5	1.0309706725434994e-4
XIII	282922	283322	401	*	9.342334621160546	8.893855375048544	9.873712079311709	-0.856555186619661	1.2259582425567863e-5	1.0612952237035708e-4
VII	766138	766538	401	*	9.259128763178653	8.805217186767177	9.79508092033904	-0.8630125634069181	1.265315713806628e-5	1.084731820671119e-4
IV	1468804	1469204	401	*	9.602933142042712	9.13436701847849	10.151069678003715	-0.8806540153352904	1.3754424793660053e-5	1.1678035666155602e-4
II	628451	628851	401	*	9.399969867367835	9.014739726262917	9.875648226395844	-0.7713410672366685	1.3989331658622479e-5	1.1764361766251095e-4
VII	987250	987650	401	*	10.209824870097393	9.741825286984156	10.757494556214429	-0.8790239567139926	1.4524950342119718e-5	1.2099557690652559e-4
XI	68729	69129	401	*	10.471003054212416	9.94784103410078	11.062610597079988	-0.9414108531760086	1.5541543109784904e-5	1.2734714179018174e-4
XII	424027	424427	401	*	10.334435536159287	9.891482694905054	10.861126344755954	-0.8477105004564848	1.5631221822408173e-5	1.2734714179018174e-4
IV	599894	600294	401	*	10.554068670722527	10.031888035779678	11.144920476686927	-0.9401419774813193	1.5720088850656635e-5	1.2734714179018174e-4
XIII	653234	653634	401	*	10.29134690133373	9.825815927852965	10.836978454067696	-0.8744294153611926	1.664703605506691e-5	1.3363029851476437e-4
XIII	472795	473195	401	*	9.081976094149972	8.751524598552995	9.505486933743379	-0.6905012184621634	1.7828943784838976e-5	1.4182844470281817e-4
V	194682	195082	401	*	8.721787385306103	8.287076887970892	9.241426233935973	-0.8343161023561396	1.8444027349854767e-5	1.4541139419572998e-4
XI	171296	171696	401	*	8.113653268943747	7.765204777122532	8.554732439890744	-0.7135741638515538	1.863774477044049e-5	1.4563830648052172e-4
XIII	434231	434631	401	*	8.726063784647648	8.196110019043326	9.322876624426138	-0.9420444580236127	1.963132904554285e-5	1.520566977825819e-4
XV	968109	968509	401	*	9.686259101480003	9.263756321261015	10.195314527036755	-0.8184478695423152	2.139374849073442e-5	1.6426678188972602e-4
IV	465049	465449	401	*	9.25685267590886	8.836876273866926	9.763696874908039	-0.811958378471681	2.443091833857817e-5	1.8596983528417694e-4
XI	258602	259002	401	*	9.286918975686136	8.914249049255549	9.750974108308267	-0.748987204642114	2.611221294803302e-5	1.9706909430011244e-4
VII	397902	398302	401	*	9.629950923007742	9.16066849673138	10.17867723995071	-0.8718092855382034	2.7678673949932728e-5	2.0712092455754745e-4
IV	976433	976833	401	*	9.968037848460233	9.506806346080648	10.5101044195238	-0.8624929673381607	2.859849565242205e-5	2.1220564421082916e-4
XVI	431751	432151	401	*	10.422422083802338	9.943513577979516	10.97902272368073	-0.8819268579820181	3.138553319310875e-5	2.309452150792919e-4
VII	733129	733529	401	*	9.916366964302833	9.434612538746078	10.47527741330566	-0.8846065698147826	3.1856524071980766e-5	2.3247364260792574e-4
X	97359	97759	401	*	7.742004912226159	7.361768101714332	8.213085753793003	-0.7552071481291155	3.5277220500799336e-5	2.553261123131624e-4
XVI	586867	587267	401	*	8.761637078751729	8.156234868914725	9.413491504130292	-1.003176645546044	3.8758087237688926e-5	2.7823895147056357e-4
II	165036	165436	401	*	10.020890569278233	9.555707941000442	10.566234008166102	-0.8626193686990566	3.9782624347639154e-5	2.832907846690756e-4
XV	170206	170606	401	*	9.170750789723906	8.63439394138	9.772431634324203	-0.937025006908508	4.1606500833740814e-5	2.9390832188954513e-4
IV	591842	592242	401	*	10.274551519663222	9.770496825917176	10.851279630263711	-0.9041797442341455	4.431225026694268e-5	3.1053743639452685e-4
IV	806146	806546	401	*	8.382298360303835	7.959237017442628	8.891841691866635	-0.8108085839226757	4.768613229274713e-5	3.312999786266975e-4
XI	231236	231636	401	*	9.998887734698503	9.5306441533052	10.546758525230242	-0.863204700910179	4.802536496513848e-5	3.312999786266975e-4
XIII	70075	70475	401	*	9.659092807955806	9.302488733834469	10.107992355017192	-0.7214263211742574	4.954753045443321e-5	3.391509255136785e-4
XVI	339418	339818	401	*	9.370325385288561	9.010071620401712	9.822696712290918	-0.7268233570005102	5.01442462484816e-5	3.405951495185327e-4
IV	125171	125571	401	*	6.428835357800159	6.706780324604416	5.79819363483415	0.7903690834092101	5.16753302695745e-5	3.4831539410713194e-4
XV	836628	837028	401	*	8.942138719161258	8.446864844888848	9.511910106282718	-0.890903114450672	5.230154249124289e-5	3.498656213618748e-4
XIII	436189	436589	401	*	7.271635956854824	6.881639941141309	7.7516740356300735	-0.7631482508063455	5.857246165938969e-5	3.875851311876011e-4
XV	79848	80248	401	*	9.216045927932417	8.815582392455976	9.705563476124441	-0.77791989277112	5.881812862869598e-5	3.875851311876011e-4
XVI	75020	75420	401	*	9.616077459983515	9.216703676040577	10.104614216239435	-0.7772152998619751	6.288115534855297e-5	4.1128933461312796e-4
VII	1000198	1000598	401	*	8.986295771349855	8.609574756887444	9.454121099621986	-0.7437824429183595	7.133803757279321e-5	4.6317269982923826e-4
IV	411179	411579	401	*	9.614663829449643	9.202849216141948	10.114314455724095	-0.7911734118871765	7.292026070497936e-5	4.6998970950727577e-4
XVI	942426	942826	401	*	7.724455368660618	7.306758812886851	8.229297872413309	-0.7940600549034149	7.365083068836792e-5	4.7125857607122377e-4
X	639376	639776	401	*	9.927707004146544	9.493785386418566	10.446666973391642	-0.8167325789841197	7.754691000388406e-5	4.926181405282707e-4
XI	92325	92725	401	*	9.298184260420445	8.834002452586473	9.842699220126411	-0.8513489307305171	8.010001374980275e-5	5.05202229579113e-4
II	381281	381681	401	*	9.375306701231152	8.876398712861874	9.947966473119571	-0.8873279220550367	8.201146356927562e-5	5.135895200827686e-4
V	140513	140913	401	*	9.463106665686798	9.026949749919375	9.983988454228115	-0.8177363649275471	8.312511986419892e-5	5.157171320447236e-4
XIV	440847	441247	401	*	9.826445438205367	9.343729334272012	10.386134542634364	-0.8699386511587393	8.351930904008548e-5	5.157171320447236e-4
V	517495	517895	401	*	6.545907791009505	6.842805005203346	5.854309629037829	0.8460038146159327	8.476618675883609e-5	5.17809562439026e-4
XVI	627446	627846	401	*	8.891451868256771	8.555872794789423	9.320012388488697	-0.686490689248549	8.503101534955692e-5	5.17809562439026e-4
IX	268007	268407	401	*	9.078526563493327	8.671615756246151	9.573818078945202	-0.780664909923388	9.375521547737321e-5	5.670264059350722e-4
IV	1507210	1507610	401	*	9.573632603133074	9.178286956930126	10.058531723750754	-0.7671531124609345	9.476586240324229e-5	5.692398401500881e-4
XIV	349888	350288	401	*	9.6420611687752409	9.27410710984855	10.101701559470772	-0.73096236105304	9.575395687486425e-5	5.712888102736833e-4
X	360681	361081	401	*	9.26721415160889	8.923411035044234	9.703799938131747	-0.696111747682328	1.0178461070144533e-4	6.031933640897733e-4
II	378672	379072	401	*	7.314343747190055	6.992190535952281	7.729606327697913	-0.6685371143927364	1.0612614195695135e-4	6.247292223199203e-4
VII	190768	191168	401	*	8.067990291558715	7.617828087323657	8.600788404848347	-0.8279028103391197	1.1242541077907743e-4	6.574280643571217e-4
XIII	922022	922422	401	*	6.28121702992727	5.8502907213721205	6.797593048323589	-0.819973615520623	1.1552155601098733e-4	6.710890391954066e-4
XVI	455067	455467	401	*	9.660776652407261	9.235389836100389	10.172347493831579	-0.7997992325946435	1.220746229587456e-4	7.045221704089698e-4
XV	479941	480341	401	*	9.353399287289546	8.93512499386039	9.85874960438073	-0.7913126060725585	1.3020596681483491e-4	7.465705759577872e-4
XI	260533	260933	401	*	9.239455554753311	8.876128855668046	9.694736774527328	-0.7234158672039319	1.3136055396494422e-4	7.483314138777144e-4
IV	1090037	1090437	401	*	6.610532129313233	6.8807814347068215	6.003705880572337	0.7585269799678941	1.3286265776207135e-4	7.52036710281468e-4
XIV	576119	576519	401	*	8.77149292203635	8.403849460389047	9.230841565794808	-0.7250650057081925	1.338430298610217e-4	7.527604800463832e-4
XIII	306437	306837	401	*	10.13005910747464	9.664824225740873	10.67544577292896	-0.8426816193909941	1.3794667687323748e-4	7.70929846070055e-4
VII	951272	951672	401	*	8.184060692325994	7.839620808577835	8.62126409714274	-0.694732377969788	1.424048285682532e-4	7.908393938727521e-4
XII	728223	728623	401	*	9.868337480978454	9.532380950528644	10.297268319126092	-0.6839042611766853	1.442463333619341e-4	7.910340198308686e-4
XVI	678864	679264	401	*	10.059436381555049	9.631312452647796	10.57338581019501	-0.8007324139001488	1.4426628168023075e-4	7.910340198308686e-4
III	133348	133748	401	*	9.206435349143353	8.790328743160737	9.7098783616341	-0.786183435402718	1.451274192668185e-4	7.910340198308686e-4
XIV	503094	503494	401	*	8.943152593652087	8.597801525931137	9.381238848054394	-0.6951846572737305	1.4736708041317278e-4	7.983136932811753e-4
V	222207	222607	401	*	9.408006233952042	9.041756510849169	9.866044224837173	-0.723694442755041	1.4879178241747413e-4	8.011167309428637e-4
XI	322412	322812	401	*	9.829890840245302	9.403264513789617	10.342539877457181	-0.7976548735118112	1.546193943836029e-4	8.274480317619476e-4
VI	255393	255793	401	*	9.439758377100222	9.031624312505798	9.93613989743458	-0.7730076004925914	1.8016685500518346e-4	9.538818654028714e-4
VI	182961	183361	401	*	9.870740278338108	9.479556530771125	10.351860586027087	-0.7534268709923673	1.8040574351334035e-4	9.538818654028714e-4
XV	825549	825949	401	*	8.806198550735127	8.457136463465776	9.24786911716217	-0.697346710508407	1.817006956208442e-4	9.5501020376908e-4
X	545291	545691	401	*	8.156600579176098	7.787925384577348	8.616917869928132	-0.7225091091293507	1.83171617118052e-4	9.57044603048757e-4
XVI	829110	829510	401	*	9.919256545603591	9.48066203038505	10.442227785961467	-0.8079536648514738	1.9276872051315262e-4	0.0010012634130183162
X	136236	136636	401	*	9.322313932544155	8.9668979492363885	9.770079599518297	-0.7071815968565678	1.960333669918318e-4	0.0010122658658116227
XII	633285	633685	401	*	7.335019585897545	6.935856288029475	7.823366739403278	-0.7535532465592515	2.21895780067139e-4	0.001139151010460952
IV	1156322	1156722	401	*	9.061458845545635	8.65721863844091	9.55436459014533	-0.7658113711675147	2.310748540576705e-4	0.0011751193826773658
XV	216326	216726	401	*	10.04147148186244	9.607836117584451	10.560184941569272	-0.7989309237137949	2.3156372886281047e-4	0.0011751193826773658
X	606721	607121	401	*	10.019185480364255	9.544889498268724	10.572024902424229	-0.839559959361538	2.605874214706792e-4	0.0013148496751920556
XII	187257	187657	401	*	8.4168800287544	8.10512602066546	8.821671182272746	-0.6403968597382178	2.7861490227159397e-4	0.0013978236290103265
X	391842	392242	401	*	9.668770784348286	9.268068705540427	10.158502837252746	-0.7576651265563057	2.866793043994205e-4	0.001427893671436109
XIV	547406	547806	401	*	8.294771257640456	7.918194328919348	8.762462840840024	-0.7297542707083938	2.8784266536311146e-4	0.001427893671436109
XIII	431581	431981	401	*	9.79442765561765	9.340084173454871	10.330742172162331	-0.816054120541954	2.991331627586454e-4	0.0014727185281904736
VII	856708	857108	401	*	10.201155478285765	9.820637999843939	10.672495551565339	-0.7330690456877523	3.002144225076843e-4	0.0014727185281904736
VI	269830	270230	401	*	8.85070993836537	8.402393789436477	9.381949556839748	-0.8088101938498757	3.075003147275216e-4	0.0015001258447756994
XII	108243	108643	401	*	8.819783957202148	8.502153247349503	9.23051123248495	-0.6475196589802693	3.2287988277911547e-4	0.0015664996510657084
VII	625242	625642	401	*	10.278564822819991	9.897500305894628	10.75040987543909	-0.7328482150088207	3.257145304766768e-4	0.0015716171060705224
VIII	379558	379958	401	*	8.93822358134539	8.428941759159294	9.519057127872022	-0.865562154252999	3.3793607013043336e-4	0.001621725814810721
XIV	355337	355737	401	*	9.793180558679781	9.389730254587931	10.285379041768051	-0.7576892604731178	3.513862368212702e-4	0.001677157011422603
XIV	275894	276294	401	*	8.083576691518157	7.675637173591797	8.579784974482752	-0.7648909698709949	3.641119784411436e-4	0.0017285531019544612
XVI	425229	425629	401	*	9.534809353109699	9.210166810684301	9.952556202251722	-0.6564943605541074	3.8312841118125755e-4	0.0018091036741874353
XI	355615	356015	401	*	10.034986341438685	9.61677783176354	10.540278855940743	-0.7725117239825877	3.9068768086031064e-4	0.0018349852244662463
IX	332648	333048	401	*	9.1840802139952	8.839122488490522	9.621785492305111	-0.682816613522412	4.0567617222915053e-4	0.0018953019051764016
V	461842	462242	401	*	8.943465422607465	8.628932337735447	9.35106981092139	-0.645969715383342	4.130263369580869e-4	0.0019175688878993156
VII	384054	384454	401	*	10.094010912246562	9.63228564998509	10.636487881698548	-0.8167294068132233	4.147855691832042e-4	0.0019175688878993156
XV	514595	514995	401	*	9.171943239093284	8.874602437537161	9.561967137421703	-0.6155836746883294	4.2787038657785627e-4	0.001963951540299758
IV	721708	722108	401	*	9.681507090589426	9.34997517203922	10.10608490472634	-0.665297302555527	4.292668712093468e-4	0.001963951540299758
XVI	246346	246746	401	*	6.228348430985793	6.5075861880752095	5.593654487673599	0.766609376347656	4.467984298538558e-4	0.002033623781242034
XIV	495068	495468	401	*	9.080544519782752	8.750372580118794	9.503779024401878	-0.6615101070938805	4.557533158843896e-4	0.0020637445021841846
XIII	517397	517797	401	*	6.522016124882667	6.790480535535099	5.920639897646384	0.7305530240873026	4.8024024647644396e-4	0.002156362805759738
V	211972	212372	401	*	7.422390709172407	7.149016883843485	7.787182749992154	-0.5802581162855335	4.8109113559985096e-4	0.002156362805759738
XIV	663792	664192	401	*	8.859063399264848	8.554603047865676	9.256419065778257	-0.6245040154433552	4.936429770305159e-4	0.00220144822584821
X	646858	647258	401	*	8.828511778549661	8.525261190949033	9.224626791620288	-0.6230895954074973	4.974982517719791e-4	0.002207492242787224
IV	1011596	1011996	401	*	9.686349905818709	9.27771927766795	10.183173399424891	-0.7570136218732566	5.06087322286055e-4	0.0022343755278929327
